FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
RFC 1918という国際的なルールで、プライベートネットワーク（社内やVPC内）で自由に使ってよいと決められている範囲は3つだけです。第１オクテットの数値をいえ。,"「**10（ヒト）**は、172（いなづま）、**192（いい国）へ」
10
172
192",VPC,ja-JP,ja-JP
自分のVPC内から、他のVPCやAWSサービスへ、インターネットを通らずに『専用の直通通路』で接続する技術」**は何か？,AWS PrivateLink,VPC,ja-JP,ja-JP
プライベートサブネット内のEC2インスタンスからAmazon CloudWatch Logsへ、プライベートネットワーク経由でログを送信したい。どの機能を利用すればよいか。,"インターフェイス型VPCエンドポイント、PrivateLink：
なぜ NGW（NAT ゲートウェイ）ではないのか？NAT ゲートウェイは、プライベートサブネットのインスタンスがインターネットに繋がるための「出口」です。通信経路: インスタンス → NGW → インターネット → CloudWatch Logs。NAT ゲートウェイを通った後の通信は、一度 「公共のインターネット（パブリックネットワーク）」 を通過して AWS のサービスエンドポイントへ向かいます。要件との不一致: 今回の要件は「プライベートネットワーク経由」なので、インターネットを一切通らないルートを作る必要があります",VPC,ja-JP,ja-JP
プライベートサブネット内のEC2インスタンスから、プライベートネットワーク経由でS3のデータへアクセスしたい。どの機能を利用すればよいか。,ゲートウェイ型 VPC エンドポイント (Gateway Load Balancerではない、Gateway Endpoint),VPC,ja-JP,ja-JP
VPC外からプライベートサブネット内のインスタンスへ管理目的で接続するために、パブリックサブネットに配置する中継用のリソースは何か？,"EC2インスタンス（踏み台サーバー / Bastion Host）
なおAWS Systems Manager (SSM) セッションマネージャー現代の「正解」です。 踏み台サーバーを立てる必要すらなく、プライベートサブネットのインスタンスにブラウザやコマンドラインから安全に接続できるマネージドサービスです。SAA試験ではこちらが正解になるケースが増えています。",VPC,ja-JP,ja-JP
NATゲートウェイは、AWSがマネージドサービスとして提供しています。1つのAZ内にNGWを設置したシーンにおいて、NGWがハードウェア故障や負荷増大した場合は、NGWは機能しなくなりますか？,"自動的にスケール（拡張）し、可用性を維持します。
注意点（マルチAZ設計）: NATゲートウェイは「AZ内」では冗長ですが、「AZをまたいだ冗長化」はされていません。 * もしAZ-Aがダウンすると、そこに置いたNATゲートウェイも止まります。そのため、高い信頼性が必要なシステムでは、各AZごとに1つずつNATゲートウェイを設置するのがAWSのベストプラクティスです。",VPC,ja-JP,ja-JP
"ネットワークACLのインバウンドルールの設定が、以下の時、許可されるインバウンド通信はどれか？
ルール番号100：HTTPSを許可　（プロトコルTCP）
ルール番号200：すべてのTCPを拒否　（プロトコルTCP）
ルール番号300：HTTPを許可　（プロトコルTCP）
ルール番号＊：すべてのトラフィックを拒否　（すべて）","HTTPSのみ
ネットワークACLは、VPC内でサブネット単位にネットワークアクセスを制御するファイアウォールです。IPアドレスを元に許可ルールと拒否ルールの両方を設定可能です。ルールはユーザーが付与したルール番号の順番に評価され、ルール間で矛盾がある場合は小さい数字のルールが適用されます。",VPC,ja-JP,ja-JP
"パブリックサブネットにWebサーバーが複数台、プライベートサブネットにデータベースサーバー1台が配置されている。データベースサーバーは、Webサーバーからのアクセスのみ受け入れたい。Webサーバーは全て同一のセキュリティグループが設定されており、負荷状況によって台数が変わる。どのようなネットワークアクセス制御の設定するのがBestか？
①Webサーバーに、専用の何々？を付ける。
②DBサーバーの何々？で、送信元に何々？を指定して許可する。","①Webサーバーに、専用のSG（例：web-sg）を付ける。
②DBサーバーのSGで、送信元に web-sg を指定して許可する。",VPC,ja-JP,ja-JP
ネットワークACL（NACL）のルールで指定できる要素３種類と、設定可能なアクション２種類は何ですか？,"指定できる要素： 送信元/送信先の IPアドレス（CIDR）、プロトコル、ポート番号。
設定可能なアクション： 許可（Allow） と 拒否（Deny） の両方。
覚え方のコツ（語呂合わせとイメージ）「NACL（ナクル）」は「数字（IP）」しか見ない：NACL = 数字（IPアドレス）のみ。",VPC,ja-JP,ja-JP
セキュリティーグループのルールで指定できる要素と、設定可能なアクションは何ですか？,"IPアドレス（CIDR）と他のセキュリティグループID
許可（Allow）のみ：「拒否」設定は存在しません（許可リストにないものはすべて拒否されます）。
覚え方のコツ（語呂合わせとイメージ）「ナクルは、数字（IP）しか見ない」NACL = 数字（IPアドレス）のみ。
SG = 数字 ＋ 名前（SG ID）。",VPC,ja-JP,ja-JP
NGWはプライベートサブネットからインターネットにいく経路を作りますが、インターネットからのリクエストはプライベートサブネットへ通しません。では、インターネットからNGWを通してプライベートサブネットにアクセスできるのは、どんなシーンか？　,プライベートサブネットからリクエストを話しかけた場合だけ、NGWはインターネットからプライベートサブネットにレスポンスを通します。,VPC,ja-JP,ja-JP
1つのVPCに設置（アタッチ）できるインターネットゲートウェイ（IGW）の数は何個？,"１つ：
なぜ1つしか設置できないのか？主な理由は、ネットワークの**「出口の混乱」**を防ぐためです。ルーティングの単純化: 1つのVPCに対して出口が複数あると、戻りの通信（インターネットからVPC内へ）がどちらのゲートウェイを通ればよいか判断できなくなります。論理的な設計: VPCは1つの大きなネットワークの「枠」であり、その枠に対して「インターネットへの窓口」を1つ設けるという設計思想になっています。「1つしかないと、そのIGWが故障したときに通信が止まってしまうのでは？」と不安に思うかもしれませんが、そこはAWS側でしっかり対策されています。高い可用性: インターネットゲートウェイは、AWSがマネージドサービスとして提供しており、内部的に高度に冗長化されています。",VPC,ja-JP,ja-JP
VPCを作成すると自動的に1つ作成されるルートテーブルのことで、VPC全体に適用されるルートテーブルは、何ルートテーブルと呼ばれるか？ルートテーブルが関連付けられていないサブネットは、この何ルートテーブルに従ってルーティングします。,メインルートテーブル,VPC,ja-JP,ja-JP
NATゲートウェイでは利用できないポート転送機能の設定や、VPC外からプライベートサブネット内へ接続する際の踏み台サーバーを作りたい。どこに何を設置すれば可能になりますか？AWSは推奨してませんが、、、AWSは,パブリックサブネットにNATインスタンスを設置する,VPC,ja-JP,ja-JP
ある企業は、オンプレミスのインフラストラクチャをAWSに接続する計画を立てています。この際、低レイテンシーで高い可用性を持つ安全な接続手段が求められています。また、プライマリ接続に障害が発生した場合に備えて、冗長性を確保することが要件となっており、同時にコストを抑える必要があります。そのため、セカンダリ接続の設定においては、トラフィック転送速度のパフォーマンスが若干低下することは許容されます。このような要件を満たすための、プライマリーの接続方式と、セカンダリーの接続方式は何か？,"プライマリーを「AWS Direct Connect」
セカンダリー遅延OKなので「AWS Site-to-Site VPN」を組み合わせたハイブリッド構成",VPC,ja-JP,ja-JP
あなたはソリューションアーキテクトとして、新たにVPCを作成し、EC2インスタンスを設定しようとしています。新規に1つのVPCを設置し、プライベートサブネットとパブリックサブネットをそれぞれ2つずつ構成しました。パブリックサブネット内でEC2インスタンスを起動した際、インスタンスがDNS名を取得していないことに気づきました。この問題の原因として考えられる要因は何でしょうか。,"enableDnsHostnames（DNSホスト名）が無効：「自分の名前を登録する機能」 (名刺を作る)。
ただし「DNSホスト名」を有効にするには、必ず「DNS解決（enableDnsSupport）」も有効でなければならない。",VPC,ja-JP,ja-JP
「特定のグループに属する複数の受信者」に対して、一度の送信で同時にデータを届ける通信方式のことを何ネットワーキングと呼ぶか？AWS（特にVPC内）の文脈では、かつてはサポートされておらず制限が多かったのですが、現在は Transit Gateway を利用することでクラウド上でも高度なマルチキャスト環境が構築できるようになっています。,マルチキャストネットワーキング,VPC,ja-JP,ja-JP
接続された VPC のサブネット間でマルチキャストトラフィックのルーティングは、どのサービスのマルチキャスト機能で実現できるのか？,Transit Gateway ,VPC,ja-JP,ja-JP
デフォルト設定のRedshiftによるS3への通信（COPY/UNLOAD）は、VPCを経由せずにAWSネットワーク内を直接転送されるため、VPCフローログで監視することができません。このトラフィックを強制的にVPC内に通過させ、VPCフローログで監視可能にするために有効化すべきRedshiftの機能は何か？,拡張されたVPCルーティング（Enhanced VPC Routing）,VPC,ja-JP,ja-JP
EC2インスタンスから同一リージョン内のAmazon S3バケットへアクセスする場合、コスト効率とパフォーマンスを最大化するベストプラクティスは、何エンドポイントを利用することですか？,**「ゲートウェイ型VPCエンドポイント」**,VPC,ja-JP,ja-JP
エンドポイントの「ゲートウェイ型は『VPC壁の道路標識を書き換えて、出口へ導く』、インターフェイス型は『サブネット内に受付（ENI）を設置する』」と覚える。ゲートウェイ型エンドポイントの標識行先とアクセス制御は、ルートテーブルまたはセキュリティーグループのどっちで設定するか？,ルートテーブル,VPC,ja-JP,ja-JP
エンドポイントの「ゲートウェイ型は『VPC壁の道路標識を書き換えて、出口へ導く』、インターフェイス型は『サブネット内に受付（ENI）を設置する』」と覚える。インターフェイス型エンドポイントの標識行先とアクセス制御は、ルートテーブルまたはセキュリティーグループのどっちで設定するか？,セキュリティーグループ：「窓口（ENI）があるなら、そこに門番（セキュリティグループ）を立たせる」,VPC,ja-JP,ja-JP
"S3へのアクセスをプライベート（インターネット非経由）にするための『構成手順』、S3とDynamoDBのみで利用可能な、無料のアクセス経路のGateway型エンドポイントの場合の虫食い。
①エンドポイントの作成: VPCコンソールで「エンドポイント」を作成し、サービスとして com.amazonaws.[リージョン].s3 を選択。
②VPCとサブネットの選択: 対象のVPCを選択。
③アクセス制御の鍵である、何々？の設定（最重要）:S3へのアクセスを通したいサブネットに関連付けられている何々？を選択します。選択した何々？に、S3への宛先（プレフィックスリスト）が自動的に追加され、ターゲットが vpce-xxxx となります。
④バケットへのアクセス範囲（誰がどのバケットにアクセスできるか）を制御するJSONポリシーを適用します。",ルートテーブル：「ゲートウェイ型は『看板（ルートテーブル）』で誘導し、インターフェイス型は『建物（ENI）』自体を建てる」,VPC,ja-JP,ja-JP
"S3へのアクセスをプライベート（インターネット非経由）にするための『構成手順』、Interface型の場合の虫食い。
①サービスとして S3 を選択（com.amazonaws.[リージョン].s3 の Interface タイプを選択）。
②VPCとサブネットの選択: インターフェースを配置するサブネット（プライベートサブネット）を指定します。インターフェースエンドポイントを作成した際に、指定したサブネット内に生成される「ネットワークインターフェース（ENI）」に、プライベートIPが割り当てられます。
③アクセス制御の鍵である、何々？の設定（最重要）:エンドポイント（ENI）に対して、VPC内からの通信を許可する何々？を設定します（通常、ポート443を許可）。
④エンドポイントポリシーのアタッチ: バケットへのアクセス制限を行うJSONポリシーを適用します。",セキュリティグループ,VPC,ja-JP,ja-JP
"ソウルリージョンのVPCで稼働するアプリケーションが、東京リージョンのVPCにあるデータベースに安全に接続する手順３つ。
①何々？接続の作成
②それぞれの VPC の何々？に、「相手の IP アドレス宛の通信は、このピアリングを通れ」という指示を書き込みます。
③東京のデータベース側の何々？で、「ソウルの VPC のIP アドレス範囲（CIDR）からのみ、ポート 3306（MySQL の場合）へのアクセスを許可する」といった、非常に絞り込んだ設定が可能です。:","①ピアリング接続の作成
②それぞれの VPC のルートテーブルに、「相手の IP アドレス宛の通信は、このピアリングを通れ」という指示を書き込みます。
③東京のデータベース側のセキュリティグループで、「ソウルの VPC の IP アドレス範囲（CIDR）からのみ、ポート 3306（MySQL の場合）へのアクセスを許可する」といった、非常に絞り込んだ設定が可能です。:同じリージョン内であれば「SG ID」で指定できましたが、リージョンを跨ぐピアリングの場合は「相手のIPアドレス範囲（CIDR）」で指定する必要があります。ここが試験や実務での大きな分かれ目です。",VPC,ja-JP,ja-JP
セキュリティグループの「インバウンドルール（入ってくる通信の許可）」を設定する際、「ソース（送信元）」には「2つの種類」を指定できる。指定する方法の２つは何か？,"①セキュリティグループ ID        sg-0123456789abcdef0        同じリージョン内の「Webサーバー用のSGがついているやつ全部」を許可したい場合。
②IPアドレス (CIDR)        10.0.0.0/16 や 203.0.113.5/32        別のリージョンや、社内ネットワーク、インターネットからの接続を許可する場合。",VPC,ja-JP,ja-JP
セキュリティグループの「インバウンドルール（入ってくる通信の許可）」を設定する際、「ソース（送信元）」には「2つの種類」を指定できる。同じリージョン内からの接続を許可したい場合の、ベストプラクティスな指定方法は何か？,セキュリティグループ ID        sg-0123456789abcdef0        同じリージョン内の「Webサーバー用のSGがついているやつ全部」を許可したい場合。,VPC,ja-JP,ja-JP
セキュリティグループの「インバウンドルール（入ってくる通信の許可）」を設定する際、「ソース（送信元）」には「2つの種類」を指定できる。別のリージョンや、社内ネットワーク、インターネットからの接続を許可する場合の、指定方法は何か？,IPアドレス (CIDR)        10.0.0.0/16 や 203.0.113.5/32        別のリージョンや、社内ネットワーク、インターネットからの接続を許可する場合。,VPC,ja-JP,ja-JP
"複数のAWSアカウントにまたがる多数のVPCを接続するためのソリューションが必要です。2つのVPCを接続する際にはVPCピアリングを使用しますが、多数のVPC間で個別に接続を設定する必要があります。3つ以上のネットワークを接続する場合にはVPCピアリングは効率的ではありません。このシナリオでは、複数のアカウントに存在する多数のVPCを接続するための、より効果的な手段が求められています。
①メインのアカウント（共有サービス用アカウントなど）で AWSサービスの何々？を作成します。
②AWSサービス の何々？ を使い、他のAWSアカウントに対して 何々？ の利用権限を共有します。
③各アカウントのVPCを、共有された AWSサービスの何々？に接続し、ルートテーブルを調整します。","複数のAWSアカウントにまたがる多数のVPCを接続するためのソリューションが必要です。2つのVPCを接続する際にはVPCピアリングを使用しますが、多数のVPC間で個別に接続を設定する必要があります。3つ以上のネットワークを接続する場合にはVPCピアリングは効率的ではありません。このシナリオでは、複数のアカウントに存在する多数のVPCを接続するための、より効果的な手段が求められています。
①メインのアカウント（共有サービス用アカウントなど）で Transit Gateway を作成します。
②AWS RAM を使い、他のAWSアカウントに対して Transit Gateway の利用権限を共有します。
③各アカウントのVPCを、共有された Transit Gateway に接続し、ルートテーブルを調整します。",VPC,ja-JP,ja-JP
複数の VPC とオンプレミスネットワークを相互接続するために使用できる「転送ハブ」は何のサービスで実現されるか？ メインの AWS アカウントに このサービスを作成し、各 VPC をこのゲートウェイにアタッチすることで、ハブアンドスポーク型のネットワークトポロジを構築できます。これにより、VPC ピアリングのように VPC 間で個別に接続（フルメッシュ構成）を作成する必要がなくなり、管理が効率化されます。,Transit Gateway ,VPC,ja-JP,ja-JP
異なる AWS アカウントにある VPC を、メインアカウントの Transit Gateway に接続するために使うサービスは何か？アカウント間でリソース（この場合は Transit Gateway）を共有できるようにする機能を提供します。,Resource Access Manager (AWS RAM) ,VPC,ja-JP,ja-JP
「デフォルトのVPC（Default VPC）」でも「自作のVPC」でも、サブネットを作成した瞬間に、「すべてを許可（インバウンド・アウトバウンド共に全許可）」というルールが書かれたNACLが自動的に適用されています。これは本当か？,本当：「新しいネットワークACL（カスタムNACL）」を自分で作成**した場合の初期状態は、インバウンド: すべて DENY（拒否）、アウトバウンド: すべて DENY（拒否）,VPC,ja-JP,ja-JP
Custom NACLを作成した場合のアクセス制限は、全許可？全拒否？,全拒否,VPC,ja-JP,ja-JP
「仮想ネットワークのオーバーヘッドを削減し、CPU負荷を下げつつ、ネットワークのスループット（帯域）とPPS（1秒あたりのパケット処理数）を最大化する技術」**のことを何と呼ぶか？通常の仮想ネットワークインターフェース（ENI）はハイパーバイザーを経由しますが、これをバイパスします。,「VPC拡張ネットワーキング（Enhanced Networking）」,VPC,ja-JP,ja-JP
ハイパーバイザーを介さず、物理的なネットワークカード（NIC）のリソースをEC2インスタンスが直接触りに行くことで、ハードウェアの性能をフルに引き出す仕組みを”EC2の拡張　何々？”と呼ぶか？,EC2の「拡張ネットワーキング」,VPC,ja-JP,ja-JP
「Redshiftクラスターと他のAWSサービス（S3など）の間の通信を、必ず自分のVPCを経由させるように強制する設定」**のことを、”Redshiftの拡張　何々？”とよぶか？,Redshiftの「拡張VPCルーティング」,VPC,ja-JP,ja-JP
通常のインターネット回線を経由するVPN接続に、AWSのグローバルネットワーク（AWS Global Acceleratorのインフラ）を組み合わせることで、通信速度と安定性を劇的に向上させるサービスは何と呼ばれているか？一言でいうと、**「VPN専用の『AWS直通・高速道路』をインターネット上に作る」**仕組みです。,「Accelerated サイト間VPN（Accelerated Site-to-Site VPN）」,VPC,ja-JP,ja-JP
"静的 IP アドレスを設置できる、①から⑤の各サービスは何か？
①インターネットから直接特定のサーバーにアクセスさせる場合や、送信元IPアドレスを固定して相手側のファイアウォールを通過させる場合に利用します。
②ロードバランサーの中で、唯一静的なパブリックIPアドレスをサポートしています。特徴: 各アベイラビリティゾーン（AZ）ごとに1つの静的IPアドレスが割り振られます。
③世界各地のAWSエッジロケーションで、2つの静的なパブリックIPアドレスを提供します。特徴: ユーザーに最も近いエッジロケーションでトラフィックを受け取り、AWSの高速な内部ネットワークを通じてアプリケーション（ALBやEC2）へルーティングします。
④プライベートサブネット内のインスタンスがインターネットに通信する際の「出口」となるサービスです。特徴: 作成時に必ず Elastic IP (EIP) を割り当てます。
⑤サーバー間の通信で、ホスト名ではなくIPアドレスで恒久的に通信したい場合に利用します。","①EC2
②NLB
③Global Accelerator
④ NAT ゲートウェイ
⑤VPC",VPC,ja-JP,ja-JP
「ファイアウォールの設定などでIP固定が必要なケースもあるよね。その代わり、ALBほど複雑な振り分け機能は持たせないよ」という割り切りで位置づけられているELBのサービスは何か？,NLB,VPC,ja-JP,ja-JP
「IPアドレスなんて意識させず、DNS名だけで運用してくれれば、こちらで裏側の面倒（増設やパッチ当て）は全部やるよ」というスタンスの、ELBのサービスは何？,ALB,VPC,ja-JP,ja-JP
WAF（Web Application Firewall）を設置できるELBは何か？,ALB,VPC,ja-JP,ja-JP
不正アクセスを判断するためには、HTTPリクエストの**「中身」**を見る必要があります。なのでWAFは「HTTPの中身」を見たい。ALBは「HTTPの中身」がわかるので、相性バッチリ！しかしNLBは「何々？とポート」しか見ない、だから中身がわからないのでWAFを置けない。,IP,VPC,ja-JP,ja-JP
"WAF（Web Application Firewall）を設置できるリソースは限られており、SAA試験では**「どこにアタッチできるか」**を正確に把握しておくことが非常に重要です。設置可能な4つの主要サービスは何か？
①インターネットからのHTTP(S)リクエストがこのサービスに到達した時点で、WAFが内容を検査（SQLインジェクションやクロスサイトスクリプティングなど）し、不正な通信を遮断します。
②エッジロケーション（ユーザーに近い場所）で攻撃を食い止めます。リクエストがオリジン（背後のサーバー）に到達する前に、世界各地のエッジで不正アクセスをブロックします。
③APIの呼び出しに対して、レート制限（1秒間に何回まで）や特定のヘッダーの検証などを行い、バックエンドのLambdaやEC2を保護します。
④クエリベースのAPI（GraphQL）に対しても、WAFを適用して不正な操作や過剰なリクエストを防ぐことができます。","①Application Load Balancer (ALB)
②Amazon CloudFront
③Amazon API Gateway
④AWS AppSync",VPC,ja-JP,ja-JP
"「IPを固定したいからNLBを使いたい。でも、WAFで保護もしたい」という要件が出た場合、試験で正解となる2つの組み合わせパターンは何か？
①ユーザーに近いエッジ（CloudFront）でWAFをかけ、その後に固定IPを持つ何々？へ流す。
②Global Acceleratorで「固定IP」を提供し、実際の処理とWAF検査は何々？で行う。","①ユーザーに近いエッジ（CloudFront）でWAFをかけ、その後に固定IPを持つNLBへ流す。
②Global Acceleratorで「固定IP」を提供し、実際の処理とWAF検査は「ALB」で行う。""",VPC,ja-JP,ja-JP
