FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
Redshiftが最も得意とする処理タイプOLTP (Online Transaction Processing)、OLAP (Online Analytical Processing)のうち、大量データの抽出・集約に特化した方はどちらですか？ ,OLAP（分析向け）,Redshift,ja-JP,ja-JP
オンライン事務処理の英略語４文字は何？コンビニのレジをイメージしてください。「商品Aが1個売れた」という情報を、データベースの「在庫テーブル」から1引き、「売上テーブル」に1行追加する作業です。特徴: 1回あたりの処理データ量は少ないが、同時に数千人がアクセスしても整合性を保ち、高速にレスポンスする必要があります。適したDB: RDS。行単位でデータを管理するため、特定の顧客情報などを素早く取り出すのが得意です。「トランザクションの整合性」「Eコマースの注文処理」「在庫管理」RDS または Aurora。,OLTP：Online Transaction Processing,Redshift,ja-JP,ja-JP
オンライン分析処理の英略語４文字は何？マーケティング担当者のデスクをイメージしてください。「過去3年間の全店舗の売上データから、雨の日に売れる商品の傾向を知りたい」という作業です。特徴: 数千万行〜数億行のデータを一気にスキャンして集計します。適したDB: Redshift。列単位（カラムナ）でデータを管理するため、「商品名」と「天気」の列だけを高速に読み取ることができ、不要な列（顧客住所など）を無視できるため爆速です。「データウェアハウス(DWH)」「複雑な分析クエリ」「ビジネスインテリジェンス(BI)」Redshift。,OLAP：Online Analytical Processing,Redshift,ja-JP,ja-JP
主に Amazon Redshift などのデータウェアハウスにおいて、**「システムに届く複数のクエリ（分析処理）の優先順位を整理・制御する仕組み」**のサービスは何か？英３文字。簡単に言うと、**「処理の順番待ち行列（キュー）を管理する交通整理」**の役割を果たします。データウェアハウスでは、以下のような異なる性質のクエリが同時にやってきます。急ぎのダッシュボード表示: ユーザーが操作していて、1秒でも早く結果が必要なもの。重いバッチ集計: 数億行のデータを計算するような、時間がかかるもの。もし交通整理をしないと、**「重いバッチ集計」がサーバーの全リソースを独占してしまい、結果的に「急ぎのダッシュボード」がずっと待たされる（タイムアウトする）**という事態が発生します。なのでこのサービスで、「優先度：高」のグループと「優先度：低」のグループを分ける。「優先度：高」のグループには、常にメモリの 60% を確保する。「同時に実行されるクエリは最大 5 本まで」と制限し、サーバーが過負荷になるのを防ぐ。,WLM (Workload Management) ,Redshift,ja-JP,ja-JP
Redshift に「SQL」が送られてきたとき、その SQL を今すぐ実行するか、少し待たせるか、どのメモリ領域を使うかを制御するサービスは何か？,WLM (Workload Management) ,Redshift,ja-JP,ja-JP
ミリ秒未満の応答時間を実現する、フルマネージド型のインメモリデータストアサービスは？,Amazon ElastiCache,ElastiCache,ja-JP,ja-JP
ElastiCacheの2種類は？（シンプル）（多機能）,Memcached（シンプル）、Redis（多機能）,ElastiCache,ja-JP,ja-JP
「とにかくシンプルで速い、使い捨てのキャッシュ」というイメージで、壊れた時の「復元」や「フェイルオーバー」なんて面倒な機能は持っていないElastiChacheは何か？設計思想: 「メモリ上にキャッシュを常駐させるプログラム」という、そのまんまの名前です。SAAの視点: 名前がシンプルな通り、機能もシンプルです。「とにかくメモリに置いて速く出す」ことだけに特化しており、データの永続性（保存）などは二の次という思想です。「とにかくシンプルに、メモリだけで動けばいい（d：デーモン）」マルチスレッドで並列処理が速い）,Memcached：（メムキャッシュディー）：Memory + Cached + d (daemon)：Memory（メモリ）: データをディスクではなくRAM（主記憶装置）に置くこと。Cached（キャッシュ）: 一時的に保存されたデータ。d (daemon / デーモン): Unix系OSでバックグラウンドで動作するプログラムのこと。,ElastiCache,ja-JP,ja-JP
「高機能なデータベースに近いキャッシュ」で、シングルスレッドで丁寧に処理し、全てのデータ操作は排他的、バックアップ（スナップショット）も取るElastiChacheは何？設計思想: 「遠隔地にある高機能な辞書サーバ」です。SAAの視点:Dictionary（辞書）」という名の通り、文字列だけでなく、リストやセットなど**複雑なデータ構造（型）**を扱えるのが最大の特徴です。また「Server」として、データの永続化（保存）やレプリケーション、マルチAZといった、本物のDBに近い機能を持っています。「複雑なデータ構造を扱い、サーバとして信頼性が欲しい」（スナップショットやレプリカでデータを守れる）,Redis：Remote Dictionary Server：Remote（リモート）: ネットワーク越しに外部からアクセスできる。Dictionary（ディクショナリ）: プログラミング用語で「辞書型（Key-Value）」のデータ構造。Server（サーバ）: 単なるキャッシュ機能だけでなく、独立したデータベースサーバとしての振る舞い。,ElastiCache,ja-JP,ja-JP
データの永続化、スナップショット（バックアップ）、高度なデータ構造をサポートするエンジンは？,Redis：REmote DIctionary Serverネットワーク越しに、複数のクライアントから共通の「辞書」にアクセスできることを意味しています。,ElastiCache,ja-JP,ja-JP
単純なデータモデル（KVS）に特化し、マルチスレッドによる高いスループットを提供するエンジンは？マルチスレッドアーキテクチャ:複数の CPU コアを同時に活用できるため、非常に高いスループット（処理量）を実現します。単純な KVS (Key-Value Store):複雑なデータ型（リストやセットなど）を持たず、純粋な「キー」と「値」のペアのみを扱います。メモリ管理が非常にシンプルで、オーバーヘッドが最小限に抑えられています。ノードを追加することで、メモリ容量を水平方向に簡単に拡張（スケールアウト）できます。,Memcached,ElastiCache,ja-JP,ja-JP
A社は一部データ処理のキャッシュによる高速化を検討しています。単純なデータトランザクション処理（データが万が一消えてもDBから再取得すればよい単純なキャッシュの読み書き）を行っており、需要の増減に応じてノード追加と削除が必要となります。Redisとmemcachedのどちらにを選択するべきでしょうか。,Memcached,ElastiCache,ja-JP,ja-JP
次のキーワードのElastchacheタイプは？単純なキャッシュ（KVS） (構造がシンプル)。データ消失を許容できる (永続化機能が不要)。高いスループット（並列処理） (マルチスレッド対応)。スケーリングが必要 (ノードの増減が容易),Memcached,ElastiCache,ja-JP,ja-JP
Redisあ**自動フェイルオーバー（マルチAZ）**が可能です。つまり「データの保護と可用性」に優れています。このデータの冗長化、さらに読み取りパフォーマンスの向上のために作成されるノードは？,リードレプリカ,ElastiCache,ja-JP,ja-JP
Redis で、昇格させるためのリードレプリカが少なくとも1つ以上設定しており、マルチAZの設定を有効している前提で、プライマリノードの障害時に、自動的にレプリカを昇格させてダウンタイムを最小化する機能は？,"自動フェイルオーバー
Memcached は自動フェイルオーバーをサポートしていません。",ElastiCache,ja-JP,ja-JP
RDSなどのデータベースの前面に配置し、読み取りクエリの応答速度を劇的に向上させる手法は何と呼ばれるか？そのAWSサービス名は何か？ディスクベースのデータベース（RDS）へアクセスする前に、高速なメモリ上のデータを参照することで、応答速度（レイテンシ）をミリ秒からマイクロ秒単位へ劇的に向上させます。,データベースキャッシング。Elastchache,ElastiCache,ja-JP,ja-JP
あるアプリケーションが、特定のEC2インスタンスのローカルメモリに依存せず、複数のWebサーバー間で共有・同期が必要なユーザーのログイン状態やカート情報を保持する場合、どのようなアーキテクチャを採用すべきか？どのAWSサービスを採用すべきですか？特定の EC2 インスタンスのローカルメモリやディスクにユーザー情報（ログイン状態、カートの中身など）を保存すると、そのインスタンスがダウンしたり、オートスケーリングで削除されたりした際にユーザー情報が消えてしまいます。これを防ぐために、複数のサーバーからアクセス可能な共有データベースに情報を保持します。その情報の保存先として選ばれるのは主に、①ElastiCache (Redis) ②DynamoDB,セッションストア。ElastiCache (主に Redis),ElastiCache,ja-JP,ja-JP
スケーリングによってWebサーバー（EC2）が追加・削除されても、ユーザーがログアウトされないように「ステートレス」な構成にしたいと考えています。セッション情報を一元管理する「セッションストア」として最適なサービスはどれですか？,ElastiCache (主に Redis),ElastiCache,ja-JP,ja-JP
複数のアベイラビリティーゾーン（AZ）にノードを分散配置することで高める性質は？,可用性（High Availability）,ElastiCache,ja-JP,ja-JP
キャッシュ内のデータが古くならないよう、有効期限を設定する仕組みは？,TTL (Time To Live),ElastiCache,ja-JP,ja-JP
負荷に応じてノードの追加や削除を行い、スループットを調整する機能は？,スケーリング,ElastiCache,ja-JP,ja-JP
巨大なデータベースやデータセットを、管理や処理がしやすいように小さな部分（パーティション）に分割することを何と呼ぶか？図書館で例えると、すべての本を一箇所に積み上げるのではなく、「歴史」「科学」「小説」といった棚（パーティション）に分けて整理するようなイメージです。これにより、特定の本を探すスピードが劇的に向上します。メリットは、クエリの高速化（プルーニング）。検索時に、無関係なパーティションを完全に無視（スキャンしない）できるため、処理速度が上がります。これを「パーティション・プルーニング」と呼びます。管理の容易化、古いデータだけを削除したり、特定のパーティションだけをバックアップしたりすることが可能になります。スケーラビリティの向上、データを複数のストレージやノードに分散して保存できるため、システム全体の容量を拡張しやすくなります。,データパーティショニング,ElastiCache,ja-JP,ja-JP
ElastiCache (Redis OSS) において、データを複数のシャード（グループ）に分散して保持することで、メモリ容量の拡張（スケールアウト）と、書き込み負荷の分散を実現するために、何モードを有効に設定するか？簡単に言うと、1台の巨大なサーバーで頑張るのではなく、**「複数のサーバー（シャード）で手分けしてデータを持ち、一つの大きなデータベースとして見せる」**仕組みの有効化です。メリットは、書き込みのスケールアウト（負荷分散）、メモリ容量の拡張、可用性の向上,クラスターモード (Cluster Mode),ElastiCache,ja-JP,ja-JP
Redisで「データパーティショニング（シャーディング）」を実現するために設定すべき項目を２つ挙げろ？,"「クラスターモード」の有効化
それに付随する「シャード数」の設定**の2点です。",ElastiCache,ja-JP,ja-JP
MongoDB互換のアプリケーションを、高速かつスケーラブルにAWSで実行したい場合に使うサービスは？,Amazon DocumentDB,その他,ja-JP,ja-JP
Cassandra互換のワークロードを、サーバーレスでスケーラブルに移行・実行したい場合に使うサービスは？,Amazon Keyspaces,その他,ja-JP,ja-JP
データの変更履歴を完全に不変（イミュータブル）かつ暗号的に検証可能に保存したい場合に使うサービスは？,Amazon QLDB,その他,ja-JP,ja-JP
IoTデバイスからのセンサーデータなど、時間経過に伴う大量のデータを高速に分析したい場合に使うサービスは？,Amazon Timestream,その他,ja-JP,ja-JP
SNSのフォロー関係や不正検知など、データ間の複雑なつながりを高速にクエリしたい場合に使うサービスは？,Amazon Neptune,その他,ja-JP,ja-JP
AWSの各種サービス（EBS、 RDS、 S3等）のバックアップを一元管理・自動化したい場合に使うサービスは？,AWS Backup,その他,ja-JP,ja-JP
B社はアプリケーションサービスの中で、1つの情報から関連する情報をマッピング表示させることで、情報を関連付けて表示させるサービスを検討しています。どのデータベースを選択すれば良いでしょうか。,Neptune：「繋がり」のプロフェッショナル。高速な関連検索:。マッピング表示との相性: 情報を「点（ノード）」と「線（エッジ）」で捉えるため、まさに「情報をマッピングして表示させる」という要件に直結したデータ構造を持っています。,その他,ja-JP,ja-JP
D社はゲームシステムの高速トランザクション処理を実現したいと考えています。ゲームに係るリアルタイム処理データ、極限のスピード（ミリ秒未満）で一時的なステータス保持したいのですが、どのデータベースサービスを利用して処理するべきか選択してください。,ElastiCache (Redis)：なおMemcachedは「ランキング機能」こうした複雑なデータ構造を持っていません。,その他,ja-JP,ja-JP
「Data Pipeline」＝「古いETL/ワークフローサービス」は古いサービスの機能を継承した、現行の**「新規のETL設計に使う」サービスは何か？,Glue,その他,ja-JP,ja-JP
拡張モニタリングが適用できるDBは何か？２つ。収集されたメトリクスは Amazon CloudWatch Logs に配信されます。,「RDS/Aurora というリレーショナル系サービス特有の強力なオプションである」**と捉えておくのが正解です。,その他,ja-JP,ja-JP
Amazon RDSやAmazon Auroraにおいて、データベースが動作しているOS（オペレーティングシステム）レベルのリアルタイムな負荷状況を詳細に監視するための機能は何モニタリング？標準のCloudWatchメトリクスは外側からの監視なので違います。OS上のエージェント（内部）から情報取得します,拡張モニタリング（Enhanced Monitoring）,その他,ja-JP,ja-JP
Auroraの最強5大特徴の語呂合わせ,"『Auroraは「む・ご・い・い・わ」』
む、6つのコピー、3つのAZ × 2コピー ＝ 計6つで超頑丈
ご、後ろで自動拡張、ストレージは勝手に増える（最大128TB）
い、15台のレプリカ、読み取り専用ノードを大量に作れる
い、1秒未満の遅延、ストレージ共有により同期が爆速
わ、ワープ級の切替、障害時の復旧（フェイルオーバー）が瞬時",その他,ja-JP,ja-JP
DynamoDBの最強５大特徴の語呂合わせ,"『ダイナモは「さ・し・す・せ・そ」』
さ：サーバーレス（インスタンス管理不要）
し：信頼の3AZ（デフォルトで3箇所のAZに保存）
す：スループット設定（プロビジョニング or オンデマンド）
せ：制限なしのスケーリング（データ量に関わらず高速）
そ：即レス（1桁ミリ秒のレイテンシー）",その他,ja-JP,ja-JP
Redshiftの最強３大特徴の語呂合わせ,"『列の赤い分析器（Redshift）は、S3の中身を透かして（Spectrum）見る』
列（れつ）: 列指向（カラムナ）。大量データの集計が速い理由。
赤い（赤）: Redshift。
分析: OLAP（分析専用DB）。
透かして（Spectrum）: Redshift Spectrum。S3上のデータをそのまま分析。",その他,ja-JP,ja-JP
Amazon Aurora MySQLデータベースにおいて、データセンター障害が発生した際に、数分以内にデータベースを再稼働させるアーキテクチャ。,マルチAZ構成,その他,ja-JP,ja-JP
Amazon Aurora MySQLデータベースにおいて、AZデータセンター障害が発生した際に、コスト優先でゆっくりデータベースを再稼働させるアーキテクチャ。,"シングルAZ + スナップショット復元
①AWS BackupやAuroraの標準機能を用いて、スナップショットを定期的に取得します。
②最新のスナップショットを、**「別のアベイラビリティゾーン（障害の影響を受けていないAZ）」**を指定して復元（リストア）します。
③インスタンスの作成: 復元されたデータをもとに、新しいDBクラスターとして再構築します。
④エンドポイント切り替え: アプリケーション側の設定（またはDNS設定）を、新しいDBのエンドポイントに向けて更新します。",その他,ja-JP,ja-JP
Amazon Aurora MySQLデータベースにおいて、リージョン災害障害が発生した際に、数分以内にデータベースを再稼働させるアーキテクチャ。,Aurora Global Database,その他,ja-JP,ja-JP
Amazon Aurora MySQLデータベースにおいて、リージョン災害障害が発生した際に、コスト優先でゆっくりデータベースを再稼働させるアーキテクチャ。,"バックアップ & リストア方式
①プライマリリージョン（東京）で定期的に RDSスナップショット を取得する。
②取得したスナップショットを、DR先リージョン（例：大阪）へ 自動的にコピー（クロスリージョンコピー） する。
③障害発生時（DR手順）DR先リージョンで、最新のスナップショットからAurora DBクラスターを新しく作成（復元）する。",その他,ja-JP,ja-JP
サーバーレスのGraphQLおよびPub/Sub APIを活用し、アプリケーション開発を簡素化する機能を提供するサービスは何か？AppSyncはDynamoDBテーブルのデータを直接取得、更新、削除することができるため、この機能を利用してDynamoDBのデータを迅速に取得し、リアルタイムランキング機能を実装することができます。,AppSync：従来のREST APIでは、クライアント（アプリ）がサーバーに「データ更新された？」と何度も問い合わせる必要がありましたが、AppSyncを使うと、サーバー側のデータが更新された瞬間にクライアントへ通知を飛ばし、UIを自動的に最新の状態に保つことができます。この**「手間をかけずにアプリとクラウド間のデータを同期し続ける」**という体験こそが、このサービスがAppSyncと名付けられた最大の理由です。,その他,ja-JP,ja-JP
虫食い：DynamoDBは、リアルタイムデータ集計処理に非常に適したNoSQLデータベースです。AWSサービスの＃＃＃＃＃と連携することで、DynamoDBテーブルのデータをリアルタイムに処理するアプリケーションを容易に構築できます。EC2インスタンスベースのアプリケーションは＃＃＃＃＃を通じてAmazon DynamoDBテーブルのデータにアクセスすることで、データ処理機能を実装することができます。したがって、DynamoDBと＃＃＃＃＃を組み合わせてリアルタイムランキング機能を実現することが推奨されます。,AppSync：従来のREST APIでは、クライアント（アプリ）がサーバーに「データ更新された？」と何度も問い合わせる必要がありましたが、AppSyncを使うと、サーバー側のデータが更新された瞬間にクライアントへ通知を飛ばし、UIを自動的に最新の状態に保つことができます。この**「手間をかけずにアプリとクラウド間のデータを同期し続ける」**という体験こそが、このサービスがAppSyncと名付けられた最大の理由です。,その他,ja-JP,ja-JP
"虫食い：ランキング表示において、
1. データの取得と更新: アプリケーションは AWSサービスの＃＃＃＃＃ の GraphQL API を通じて、DynamoDB に投票データを書き込み（Mutation）、現在のデータを読み取ります（Query）。
2. リアルタイムランキング更新:
◦ 投票が行われて DynamoDB のデータが更新されると、＃＃＃＃＃のサブスクリプション機能を通じて、その更新情報がリアルタイムで接続しているクライアントアプリケーションに配信されます。
◦ アプリケーション側では、受け取った更新データに基づいてランキングの再計算や UI の更新処理を実行します。",AppSync：従来のREST APIでは、クライアント（アプリ）がサーバーに「データ更新された？」と何度も問い合わせる必要がありましたが、AppSyncを使うと、サーバー側のデータが更新された瞬間にクライアントへ通知を飛ばし、UIを自動的に最新の状態に保つことができます。この**「手間をかけずにアプリとクラウド間のデータを同期し続ける」**という体験こそが、このサービスがAppSyncと名付けられた最大の理由です。,その他,ja-JP,ja-JP
「とにかく速さ（1ms未満）が必要」、このキーワードなら、どのデータベースを選択するか？,ElastiCache (Redis,その他,ja-JP,ja-JP
「大量データでも安定した速度（1ms〜）が必要」、このキーワードなら、どのデータベースを選択するか？, DynamoDB,その他,ja-JP,ja-JP
「複雑な関係性を持つデータを扱いたい」、このキーワードなら、どのデータベースを選択するか？,Aurora (RDB),その他,ja-JP,ja-JP
「データが複数の異なる場所（データベースやストレージ）に散らばっていても、それらをあたかも1つの巨大なデータベースであるかのように、まとめて検索・分析できる機能」**のことを何と呼ぶか？AWSのSAA（ソリューションアーキテクト – アソシエイト）試験において、このキーワードが出てきたら、主にAmazon AthenaやAmazon Redshift Spectrumを指していると考えて間違いありません。,分散クエリ機能（Distributed Query）,その他,ja-JP,ja-JP
「DBを削除してもデータを残したい」という要件があれば、削除直前に**「何？」**を取得すべきか？,手動スナップショット,その他,ja-JP,ja-JP
自動バックアップ機能がついているDBサービスとは、いわゆる何マネージド型といわれるものか？,マネージド型：RDS、 Aurora、 DynamoDB、 Redshift,その他,ja-JP,ja-JP
S3において、①標準の自動バックアップ機能の有無、②自動化する方法、③バックアップ媒体の実体は？,なし、バージョニング / レプリケーション	バージョン履歴 / 複製バケット,その他,ja-JP,ja-JP
EBSにおいて、①標準の自動バックアップ機能の有無、②自動化でつかうサービス、③バックアップ媒体の実体は？,なし、DLM、スナップショット,その他,ja-JP,ja-JP
EFSにおいて、①標準の自動バックアップ機能の有無、②自動化でつかうサービス、③バックアップ媒体の実体は？,あるが超簡易版、Backup、増分バックアップ,その他,ja-JP,ja-JP
DynamoDBのAuto Scalingで増加（および減少）されるものは、何か？サーバーの台数やメモリ容量ではない,**「スループット（処理能力）の予約数値」**です。,その他,ja-JP,ja-JP
RDSのAuto Scalingで増加（および減少）されるものは、何か？サーバーの台数やメモリ容量ではない,「ストレージ容量」**のみです。増加するもの: ディスク容量（GB/TB）仕組み: 空き容量が少なくなると、設定した最大値まで自動的にストレージを拡張します。,その他,ja-JP,ja-JP
AuroraのAuto Scalingで増加（および減少）されるものは、何か？サーバーの台数やメモリ容量ではない,リードレプリカ（インスタンス）の台数,その他,ja-JP,ja-JP
Aurora server lessのAuto Scalingで増加（および減少）されるものは、何か？サーバーの台数やメモリ容量ではない,ACU (Aurora Capacity Units) ※CPUとメモリのセット。インスタンスを「台数」で増やすのではなく、今動いている1台のインスタンスの**「筋肉量（CPUとメモリ）」を、負荷に合わせて瞬時に増減**させます。書き込み（Write）負荷にも自動で対応します（プライマリインスタンス自体が太くなるため）。台数を増やす「起動待ち」の時間がなく、0.5 ACU単位で極めて細かく、かつ即座にスケーリングします。,その他,ja-JP,ja-JP
RDSで、読み取り（Read）と書き込み（Write）が遅くなった際にとるべき対策。RDSは「サーバー（インスタンス）」の概念が強いため、基本的にはリソースの増設がメインになります。,"読み取り（Read）が遅いとき
①リードレプリカの追加: 読み取り専用のコピーを作成し、アプリケーションの参照クエリを分散させます。
②ElastiCacheの導入: DBの手前にキャッシュ（Redis/Memcached）を置き、頻繁にアクセスするデータをメモリ上に保持してDBへの負荷を減らします。
書き込み（Write）が遅いとき
①インスタンスタイプの変更（スケールアップ）: CPUやメモリ、ネットワーク帯域がより大きなインスタンスに変更します。
②ストレージの高速化: プロビジョンドIOPS (io1/io2) などの高速なディスクに変更し、I/O性能を上げます。
③シャーディング: データを複数のDBインスタンスに分割して保存し、書き込み先を分散させます。",その他,ja-JP,ja-JP
Auroraで、読み取り（Read）と書き込み（Write）が遅くなった際にとるべき対策。Auroraはストレージとコンピューティングが分離しているため、RDSよりも柔軟です。,"読み取り（Read）が遅いとき
①Aurora Auto Scaling: 負荷に応じてリードレプリカを自動で増設（最大15台）します。
②リーダーエンドポイントの活用: アプリケーション側で接続先を「リーダーエンドポイント」にするだけで、複数あるレプリカに自動で負荷を振り分けてくれます。
書き込み（Write）が遅いとき
①インスタンスのスケールアップ: 書き込みを担当する「プライマリインスタンス」のサイズを上げます。
②Aurora Serverless v2への移行: 書き込み負荷の変動が激しい場合、自動でスペックが上がるServerless v2が有効です。",その他,ja-JP,ja-JP
Aurora serverlessで、読み取り（Read）と書き込み（Write）が遅くなった際にとるべき対策。「設定」よりも「自動調整」に任せる形になります。,"読み取り・書き込み共通の対策
①ACU（容量ユニット）の上限引き上げ: スケーリングの上限値（Max ACU）を高く設定し、より高い負荷まで耐えられるようにします。
②クエリの最適化: サーバーレスであっても、インデックスが適切に貼られていないと性能は出ません。スロークエリを確認し、SQL自体を改善します。",その他,ja-JP,ja-JP
DynamoDBで、読み取り（Read）と書き込み（Write）が遅くなった際にとるべき対策。サーバーレスかつ分散型のDBであるため、他のDBとは対策の質が異なります。,"読み取り（Read）が遅いとき
①DAX (DynamoDB Accelerator) の導入: DynamoDB専用のインメモリキャッシュです。ミリ秒単位の応答をマイクロ秒単位まで高速化できます。
②RCU（読み取りキャパシティ）の増強: Auto Scalingの設定値を上げるか、オンデマンドモードに切り替えます。
書き込み（Write）が遅いとき
①WCU（書き込みキャパシティ）の増強: 同様に設定値を上げます。
②パーティションキーの分散: 特定のデータにアクセスが集中する「ホットパーティション」を避けるよう、キーの設計を見直します。",その他,ja-JP,ja-JP
