FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
ステートレス処理とステートフル処理の違いは、端的に言えば**「サーバーがクライアントの過去の情報を覚えているか、いないか」**という点にあります。以下の特徴は、何処理か？サーバーが**「状態」を保持しない**方式です。リクエストが来るたびに、サーバーは「あなたは誰？」ということを毎回確認します。状態（ログイン情報など）は、DBやElastiCache（Redis）のような外部の共有ストレージに保存するか、クライアント側（ブラウザのCookieやJWTトークン）に持たせます。どのサーバーにリクエストが飛んでも同じ結果を返せる。サーバーが「使い捨て」できる状態になるため、Auto Scalingでサーバーを増やしたり減らしたりしても、ユーザーへの影響がありません。状態の保存先は、サーバーのローカルメモリ/ファイル	クライアント側 または 外部DB/キャッシュで、外部にデータがあるためサーバ故障の影響は最小,ステートレス処理,Auto Scaling,ja-JP,ja-JP
「Auto Scaling を活用したい」「高可用性を高めたい（1台壊れても大丈夫にしたい）」要するに、**「Webサーバー自身を『中身のない空っぽの箱』にして、いつでも代わりが効くようにする設計」**のことは、ステートレス？ステートフル？どっちですか,ステートレス：クラウド環境では、**Auto Scaling（サーバーの増減）**が頻繁に行われます。もし「ステートフル」だと、サーバーが勝手に増減するたびにユーザーのログインが切れたり、カートの中身が消えたりしてしまいます。,Auto Scaling,ja-JP,ja-JP
ステートレス処理とステートフル処理の違いは、端的に言えば**「サーバーがクライアントの過去の情報を覚えているか、いないか」**という点にあります。Webシステムにおいて「スケーラビリティ（拡張性）」を確保するためには、どっちの処理を使うのが鉄則ですか？,ステートレス,Auto Scaling,ja-JP,ja-JP
グループサイズの設定において、インスタンスの増減値を設定する、３種類のキャパシティを言え？,"①希望するキャパシティ (Desired Capacity)：この数値を変更することで、手動でスケーリングさせることも可能
②最小キャパシティ（Minimum capacit）
③最大キャパシティ（Maximum capacity）",Auto Scaling,ja-JP,ja-JP
ELBのヘルスチェックが異常を示しているにもかかわらず、Auto ScalingグループによるEC2インスタンスのスケーリングが実行されていません。どう解決するか？,「ASGのヘルスチェックタイプをELBに変更する」：ヘルスチェックには、EC2タイプとELBタイプの2種類から選択する必要があります。Auto ScalingがEC2タイプのヘルスチェックを使用している場合、ELBのヘルスチェックが異常を示していても、EC2インスタンスのステータスに問題がなければ、Auto Scalingは実行されません。,Auto Scaling,ja-JP,ja-JP
スケーリングメトリクスにおいて、ASGAverageCPUUtilization – Auto Scaling グループの何をモニターしているのか？,平均 CPU 使用率。,Auto Scaling,ja-JP,ja-JP
スケーリングメトリクスにおいて、ASGAverageNetworkIn – すべてのネットワークインターフェイスで Auto Scaling グループが受信した何をモニターしているのか？,平均バイト数,Auto Scaling,ja-JP,ja-JP
スケーリングメトリクスにおいて、ASGAverageNetworkOut  – すべてのネットワークインターフェイスで Auto Scaling グループが送信した何をモニターしているのか？,平均バイト数。,Auto Scaling,ja-JP,ja-JP
スケーリングメトリクスにおいて、ALBRequestCountPerTarget – Application Load Balancer ターゲットグループ内のターゲット1台あたりが負担している何の数をモニターしているのか？,ターゲット1台あたりが負担しているリクエスト数,Auto Scaling,ja-JP,ja-JP
Auto Scalingの自動補充機能を使わずに、低負荷のEC2インスタンスを自動的にシャットダウンし、コストを削減するときに使うサービスは何か？メトリクスに基づいてアラームを設定することで、EC2インスタンスのCPU使用率に応じたアラームアクションを実行することで、EC2 インスタンスを自動的に停止、終了、再起動、または復旧するアラームを作成できます。ユーザーはアラームに応じて停止または終了アクションを設定することで、今後インスタンスを実行する必要がなくなったときにコストを節約できます。再起動アクションを使用すると、これらのインスタンスを自動的に再起動でき、復旧アクションを使用すると、システムで障害が発生した場合に新しいハードウェアで復旧できます。,CloudWatch,Auto Scaling,ja-JP,ja-JP
NLBは「レイヤー4（トランスポート層）」のロードバランサーです。デフォルトのNLBにEC2がついている場合、ユーザのリクエストが、EC2に届くときは、誰のIPアドレスで届くのか？ユーザかNLBか？,ユーザのIP,Auto Scaling,ja-JP,ja-JP
ALBは「レイヤー７」のロードバランサーです。ALBにEC2がついている場合、ユーザのリクエストが、EC2に届くときは、誰のIPアドレスで届くのか？ユーザIPかALBのIPか？,ALBのプライベートIPアドレス：ALBはユーザーからのリクエストを一旦受け取り、その内容を読み取ってから、ALBとEC2の間で「別の新しい通信（TCPセッション）」を確立してリクエストを転送します。このとき、EC2側から見れば「通信相手はALB」であるため、送信元IPはALBのものになります。,Auto Scaling,ja-JP,ja-JP
リージョン内で実行できるオンデマンドインスタンス数の上限は、すべてのインスタンスファミリーを合わせて 20 個に制限されていましたが、2019年9月24日から、Amazon EC2 で 何の合計値をベースに、オンデマンドインスタンス制限が適用されるようになりました。,vCPU ベースの制限数：現在の制限数は、インスタンスファミリーごとに定義されています。例えば、Mファミリーで 128 vCPU まで、Cファミリーで 128 vCPU まで、というように「合計のvCPU数」が基準となります。,Auto Scaling,ja-JP,ja-JP
Auto Scalingにおいて、「あらかじめ初期化済みのEC2インスタンスを待機させておき、急な負荷増加時に即座にサービスへ投入する」**ための機能は何か？特に、アプリケーションの起動やデータ読み込みに時間がかかる（＝ブート時間が長い）システムにおいて、スケーリングの遅延（レイテンシ）を劇的に短縮できます。通常のAuto Scalingは、負荷が増えると「ゼロからEC2を起動」し、OSやアプリの初期化を行います。しかし、これでは準備に数分かかる場合があり、その間のトラフィックを捌ききれないリスクがあります。この**「初期化までの待ち時間」を事前に解消する**ための仕組みです。,「ウォームプール（Warm Pool）」,Auto Scaling,ja-JP,ja-JP
サーバーのパッチ適用、バックアップ、スケーリングといった、いわゆる「データベースの面倒な管理（差別化につながらない重労働）」をAWSが肩代わりしてくれるフルマネージドのデータベースサービスは何ですか？ポイント：高可用性: 「マルチAZ（Multi-AZ）」構成で自動フェイルオーバーが可能。読み取り性能: 「リードレプリカ（Read Replica）」で参照クエリの負荷分散ができる。ストレージ: 「汎用SSD(gp2/gp3)」や「プロビジョンドIOPS(io1)」を選択可能。Auroraの場合は、専用の「Auroraストレージ」が自動で拡張されるため、ユーザーが gp3 などを選ぶことはありません。,RDS,RDS,ja-JP,ja-JP
読み取り専用のコピーを最大15台作成し、メインデータベースの負荷を分散して参照パフォーマンスを向上させる、RDS / Auroraの機能機能は何ですか？,リードレプリカ (Read Replica),RDS,ja-JP,ja-JP
RDS/Auroraは、読み取り専用のリードレプリカを最大何台設置できるのか,１５台,RDS,ja-JP,ja-JP
異なるAZに待機専用のスタンバイ機を配置し、障害時に自動フェイルオーバーで可用性を高める構成は何と呼ばれる？高可用性、自動フェイルオーバー、同期複製、エンドポイント不変,マルチAZ DB インスタンス,RDS,ja-JP,ja-JP
データベースのインスタンス障害が発生した際、管理者の介入なしに稼働を継続し、かつデータ損失を最小限に抑えたい。次のどっちの機能を選択すべきか？: 「リードレプリカを作成する」または: 「マルチAZ配置（Multi-AZ Deployment）を有効にする」,"正解: 「マルチAZ配置（Multi-AZ Deployment）を有効にする」：不正解: 「リードレプリカを作成する」（非同期なのでデータ損失の可能性があり、自動切り替えもされません）
「障害時に自動でバトンタッチする控え選手を別会場（AZ）に用意しておく」のが 「マルチAZ」 です。",RDS,ja-JP,ja-JP
ELBでTCP監視できるELBタイプは何か？,NLBのみ,RDS,ja-JP,ja-JP
ELBでHTTP監視できるELBタイプは何か？,ALBとNLBの両方。「NLBは、TCPポートの開放確認だけでなく、HTTPでの正常性確認まで踏み込んで監視できる」**と覚えておけば完璧です。NLBには、ユーザーから届いた荷物（データ）を、中身を見ずに超高速でEC2に投げる本業スタッフだけでなく、ターゲットのEC2が元気かどうかをチェックする専用の監視プログラムつまり見回り担当（監視：HTTPも可能）もいるのです。,RDS,ja-JP,ja-JP
ある企業は、複数のAmazon EC2インスタンス上にウェブアプリケーションを展開しています。これらのEC2インスタンスは、NLBのターゲットグループに組み込まれており、Auto Scalingグループを利用するように設定されています。ソリューションアーキテクトは、カスタムスクリプトや独自のコードを使用せずに、このアプリケーションの可用性を向上させるように依頼されました。その際は、アプリケーションに対するHTTPエラーをNLBで検出し、これらのエラーが発生した際には、ウェブサービスを提供するEC2インスタンスを自動的に再起動する必要があります。カスタムスクリプトを使わず、標準機能だけで解決する手順は以下の2ステップです。ステップ1. NLBのヘルスチェックを「########」に設定。ステップ２. ASGのヘルスチェックタイプを「###########」に変更,"1. NLBのヘルスチェックを「HTTP」に設定：NLBのターゲットグループ設定で、監視プロトコルをデフォルトのTCPから**HTTP（またはHTTPS）**に変更します。これにより、ポートの疎通確認だけでなく、アプリが返す「500エラー」などのステータスコードをNLBが検知できるようになります。
2. ASGのヘルスチェックタイプを「ELB」に変更：Auto Scalingグループ（ASG）のプロパティで、ヘルスチェックタイプを EC2 から ELB に切り替えます。効果: ASGが「NLB側の判定（Unhealthy）」を信じるようになります。エラーを出しているインスタンスをASGが自動で削除し、新しい個体を起動（実質的な再起動）してくれます。",RDS,ja-JP,ja-JP
RDSにおいて1つの書き込み用インスタンスと、2つの読み取り用インスタンスを、それぞれ異なる3つのアベイラビリティゾーン（AZ）に配置する構成は何と呼ばれる？高可用性 ＋ 読み取りスループット向上、2つのリーダー、低レイテンシ,"「マルチAZ配置（Multi-AZ deployment）」 をベースにしつつ、読み取り専用のレプリカを別々のAZに分散配置した 「クロスAZ読み取り構成」 と呼ばれます。

特にAuroraの場合は、この構成が標準的であり、「Aurora リードレプリカ分散配置」",RDS,ja-JP,ja-JP
AWSが提供するデータベース専用サービスのほとんどは「マネージドサービス」ですが、ユーザーがその背後にあるOSのファイルシステムを直接操作できるか、できないか？,できません。：そのため、「DBエンジンからファイルシステム上の特定のパスを参照する」「外部バイナリを直接実行する」といった要件がある場合は、EC2を選択するのが現実的です,RDS,ja-JP,ja-JP
RDSは、データの保存容量（ストレージ）」を自動拡張（Auto Scaling）が可能**ですが、CPUやメモリなどのパフォーマンスをAutoScalingできるか？ストレージ縮小はできるか？,できない。できない。,RDS,ja-JP,ja-JP
EC2インスタンスであれば、CloudWatch AgentをインストールしてOS内部のメトリクス（メモリ使用率やディスク残量）を取得するのが標準的な手法です。一方、RDSにおいては、マネージド型のため「CloudWatch Agentを入れる」という操作ができません。RDSの何という専用機能を使って、OS内部のメトリクスを可視化しますか？,拡張モニタリング（Enhanced Monitoring）,RDS,ja-JP,ja-JP
デフォルト設定のRedshiftによるS3への通信（COPY/UNLOAD）は、VPCを経由せずにAWSネットワーク内を直接転送されるため、VPCフローログで監視することができません。このトラフィックを強制的にVPC内に通過させ、VPCフローログで監視可能にするために有効化すべきRedshiftの機能は何か？,拡張されたVPCルーティング（Enhanced VPC Routing）,RDS,ja-JP,ja-JP
普段は控えめなリソース利用に留めておき、必要な時だけ（一時的に）高いパフォーマンスを発揮する仕組みを何と呼ぶか？たとえるなら「普段はゆっくり歩いているが、いざという時に短距離走でダッシュする」ような状態を指します。この仕組みにより、常に高い性能を確保しておく必要がないため、コストを大幅に抑えることができます。代表的な3つを紹介します。1. EC2 インスタンス（Tシリーズ）「CPUクレジット」というポイントを貯めておき、負荷がかかった時にそのポイントを消費してCPU性能を一時的に引き上げます。、2. EBS（Elastic Block Store）小さなサイズのボリュームでも、一定のクレジットを蓄積しています。バックアップの作成時や一時的な大量データ読み込みの際、短期間だけ高いパフォーマンスを出せます。3. RDS（データベース）基本はインスタンスタイプやボリュームサイズに応じたベース性能ですが、瞬間的なクエリ集中をさばくことができます。,バースト（Burst）,RDS,ja-JP,ja-JP
Lambda関数がRDSエンドポイントを介してAmazon RDS DBインスタンスに接続する場合、実行回数が増加するにつれてコネクション数も増加するため、大量のコネクションによる不具合が発生します。どんなエラーが発生するか？,DB接続エラー,RDS,ja-JP,ja-JP
Lambdaは数秒で数千までスケールできますが、DB側は数千もの同時接続をさばくようには設計されていません。その結果、上限を超えた瞬間に Too many connections エラーが発生し、アプリケーションが停止します。この解決策として、LambdaとRDSの間に「クッション（仲介役）」として設置するサービスは何か？このサービスが提供するメリットは、①コネクションプーリング：RDS ProxyがDBとの接続をあらかじめ保持（プール）しておき、複数のLambda実行環境でそれらを使い回します（多重化）。これにより、DB側の実際のコネクション数を劇的に抑えられます。②フェイルオーバーの高速化：DBの切り替え（フェイルオーバー）が発生しても、LambdaはProxyに接続し続けるため、アプリケーション側での再接続処理がスムーズになり、停止時間を短縮できます。③セキュリティ向上：DBの認証情報をLambdaのコードに持たせる必要がなく、AWS Secrets Managerと連携して安全に接続できます。,RDS Proxy ,RDS,ja-JP,ja-JP
RDS Proxy が接続可能なサービスを２つ,"RDS
Aurora: MySQL互換およびPostgreSQL互換の両方",RDS,ja-JP,ja-JP
"オンプレミス環境や他のクラウド、あるいは他のAWSリージョンにあるサーバーを、AWSクラウド上に「安価かつ高速」に復旧させるためのディザスタリカバリ（DR）専用サービスを何と呼ぶか？英３文字。**「物理的・仮想的な境界を超えて、サーバーをAWSへコピーし続け、緊急時に即座に起動させるための仕組み」**です。キーワードは、「オンプレミスからAWSへのDR」「低いRTO（15分以内など）と低いRPO（直前まで）」「継続的なレプリケーションが必要」「テスト環境を簡単に作りたい」
DRSの主な特徴は、
1. 継続的レプリケーション（ブロックレベル）
2. RTO（目標復旧時間）を圧倒的に短縮
3. 非破壊的なテスト機能：ボタン一つで「テスト用インスタンス」を立ち上げることができます。「本当にちゃんと動くか？」を毎週・毎月確認できるため、いざという時の「動かない！」というトラブルを防げます。",DRS： Disaster Recovery Service。正しくは「Elastic Disaster Recovery」という製品名,RDS,ja-JP,ja-JP
AWS Elastic Disaster Recovery (AWS DRS) を利用してサーバーをAWSへ移行・保護する際に、移行元（ソース）のサーバーにインストールする小さなソフトウェアを何エージェントと呼ぶか？**「データをAWSに運び続けるための『専用の運び屋』」**です。エージェントをインストールすると、まずソースサーバーにあるディスク全体の内容を読み取り、AWS上の「ステージングエリア」へデータをコピーします。初期同期が終わった後もエージェントは動き続け、OSレベルで「ディスクへの書き込み（Write）」を監視します。データが更新されると、その**「変更分（ブロックレベルの差分）」だけをリアルタイムでAWSへ転送**します。,**Replication Agent（レプリケーションエージェント）**,RDS,ja-JP,ja-JP
DR（災害復旧）のシナリオで、「継続的なレプリケーション」、「低いRTO（目標復旧時間）」、「非破壊的なテスト」の必要性、「オンプレミス環境」または「サーバー環境」の移行・DR、の場合に選択すべきリカバリーサービスは何か？,DRS： Disaster Recovery Service。正しくは「Elastic Disaster Recovery」という製品名,RDS,ja-JP,ja-JP
DR（災害復旧）のシナリオで、「RPO/RTOが数時間〜24時間」、「低コスト」、の場合に選択すべきリカバリーサービスは何か？,AWS Backupで十分：コストの高いDRSを使う必要はない,RDS,ja-JP,ja-JP
DR（災害復旧）のシナリオで、「特定のデータベースのみのDR」、の場合に選択すべきリカバリーサービスは何か？,「リードレプリカ」や「マルチAZ」の方が適切。,RDS,ja-JP,ja-JP
DR（災害復旧）のシナリオで、「静的なWebサイトのみ」、「万全を期して別のリージョンのS3バケットにもデータを自動コピーしたい」の場合に選択すべきリカバリーサービスは何か？S3の静的ウェブサイトホスティングを利用すると、サーバーそのものが存在しません。現在（S3）: S3はAWS側が物理レベルで多重化（冗長化）しているため、サーバーの故障という概念自体が存在しません。S3の場合: データ（HTML、CSS、JavaScript画像など）を置いているだけです。S3のバケットは、AWSの特定のリージョン全体が停止しない限り、常に稼働しています。CloudFrontの場合: CloudFrontは世界中にある「エッジロケーション」にコンテンツをキャッシュします。仮に東京のS3が一時的に不安定になっても、CloudFrontがキャッシュを配信し続けるため、ユーザーへの影響を最小限に抑えられます。,クロスリージョンレプリケーション,RDS,ja-JP,ja-JP
データベースのメンテナンスやダウンタイム中にもデータを欠損させたくない場合の、ベストプラクティスとして絶対に外せないサービスは何か？,SQS：アプリケーションがデータベースに直接書き込むのではなく、間に「Amazon SQS（Simple Queue Service）」を挟みます。これにより、データベースがメンテナンス中で応答できない状態であっても、リクエストをキューで一時的に保持し、復旧後に順次処理することが可能になります。,RDS,ja-JP,ja-JP
RDS for MySQLには、データベース内からLambda関数を呼び出す機能が組み込まれていますか？,組み込まれている：• SQLトリガーの作成: MySQLのトリガー機能を使用し、データ保存時に mysql.lambda_async プロシージャを呼び出すように設定します。,RDS,ja-JP,ja-JP
Oracle RAC（Oracle Real Application Clusters）はRDS Oracle環境で使用できるか？,できない：RDSはAWSによってマネージド（管理）されているサービスであるため、ユーザーがクラスタウェア層であるRACを構築・制御することはできない設計になっています。RDSは「データベースの管理運用（バックアップ、パッチ適用、レプリケーションなど）をAWS側に任せる」サービスです。一方、RACはOSレベルやクラスタウェアレベルでの複雑な設定・チューニング・メンテナンスを前提としており、RDSの「マネージド（簡素化）」というコンセプトと相反します。RACは複数ノードから同じ物理ストレージ（共有ディスク）に同時にアクセスする仕組みですが、RDSの背後にあるストレージ基盤（EBSなど）は、RDSインスタンスに対して「1対1」の形式で割り当てられるため、RACが要求する共有ストレージ要件を満たせません。,RDS,ja-JP,ja-JP
"オンプレOracle RAC（Oracle Real Application Clusters）をAWSに移行する手順
①データベースの配置先:：何々？を使用します。プライベートサブネットに配置し、インターネットから直接アクセスできないようにします。
②データベースの構成:：何々？上で 何々？を構築します。共有ストレージとして、AWSでは Amazon FSx for ONTAP などを活用して共有ファイルシステムを構築し、RACの要件を満たす設計を行います。","①データベースの配置先:：Amazon EC2 を使用します。
②データベースの構成:：EC2 上で Oracle RAC を構築します。
なお、「オンプレミスと同じRACをAWSに持ち込む」のは非常に難易度が高く、管理負荷が膨大になります。もしビジネス的に許容されるのであれば、**「可用性のみを求めるなら RDS Multi-AZ 構成へ移行し、Oracle RAC という製品機能そのものを廃止（リファクタリング）する」**ことが、AWSにおける「ベストプラクティス」とされています。",RDS,ja-JP,ja-JP
