FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
ミリSecデータをリアルタイムで統計・集計をしたいときの推奨構成。２つのサービス構成（３つのサービス構成のパターンもあり）＋S3,Streams → Flink → (Firehose) → S3,ECS,ja-JP,ja-JP
Firehoseはデータを S3 などに効率よく書き出すため、最低でも 「60秒間待つ」 か 「1MB貯まるまで待つ」 という設定が必要です。つまり、データが届いてから Lambda が動くまでに数十秒のタイムラグが発生する可能性があります。このデータをためる仕組みを一般的に何と呼ぶか？,バッファリング,ECS,ja-JP,ja-JP
絶え間なく流れ続けるデータ（ストリームデータ）を、「時間」や「個数」という枠（ウィンドウ）で区切って集計する手法を、何集計とよぶか？蛇口から出続ける水をイメージしてください。そのままでは「何リットルあるか」を測るのが難しいですが、**「1分間バケツで受ける」**というルールを決めれば、その1分間の水の量を計測できますよね。これが何集計の基本的な考え方です。,「ウィンドウ集計（Windowing）」,ECS,ja-JP,ja-JP
EKS（Kubernetes）やECSは、単にコンテナを動かすだけではなく、「理想の状態（Desired Status）」を維持することが仕事で、コンテナが死んだときに、設定した数になるまで勝手にの自己修復:して立ち上げ直す、負荷が増えたら設定した数になるまで勝手に増やす、といった機能は設定無しで使えるのか？,はい。これらはオプション機能というより、**サービスの核となる「標準機能」**です。,ECS,ja-JP,ja-JP
「ウィンドウ集計」「リアルタイム」「ステートフル」に最適な、データ収集、分析、蓄積のAWSベストプラクティスなサービス組み合わせは？,"①【収集：Ingestion】 Amazon Kinesis Data Streams
② 【分析：Analysis】 Amazon Managed Service for Apache Flink
③ 【蓄積：Storage】 Amazon S3 (＋ AWS Lake Formation)",ECS,ja-JP,ja-JP
"ECSのタスク定義を使用して3つの異なるタスクを設定し、それぞれに異なるAWSリソースへのアクセス許可（IAMロール）を割り当てる３つの手順は？
1. 各タスクが必要とする権限のみを定義した＃＃＃＃を3つ作成します（最小権限の原則）。
2. 次に、作成した＃＃＃＃をアタッチするための＃＃＃＃を3つ作成します。
3. 作成した3つのIAMロールを、それぞれのECS＃＃＃＃に関連付けます。","1. 各タスクが必要とする権限のみを定義したIAMポリシーを3つ作成します（最小権限の原則）。
2. IAMロール (タスクロール) の作成：次に、作成したポリシーをアタッチするためのIAMロールを3つ作成します。
3. 作成した3つのIAMロールを、それぞれのECSタスク定義に関連付けます。",ECS,ja-JP,ja-JP
ECSにおいて、**「コンテナを動かすための『設計図（マニュアル）』」**のことをタスク何と呼ぶか？この設計図に「どういうコンテナを、どのくらいのスペックで、どんな設定で動かすか」を細かく書き込み、それを基にコンテナを起動させるという仕組みです。この設計図はあくまで**「書類（テンプレート）」**です。これ自体はお金を発生させたり、コンテナを動かしたりしません。たとえると、タスクは「調理された料理」（レシピを見て実際に作ったもの）、タスク何？は、「レシピ」（材料や手順が書いてある紙）。,タスク定義,ECS,ja-JP,ja-JP
Amazon ECS（Elastic Container Service）において、「実行するコンテナの最小単位（またはそのインスタンス）」**のことを何と呼ぶか？コンテナ技術における「Dockerコンテナ」を、AWS上で動かすための「管理上の枠組み」だと考えると分かりやすいです。,タスク（Task）,ECS,ja-JP,ja-JP
ECSでの使われる用語には、タスク定義 、タスク、ECSサービス、がある。「「料理のレシピ」（紙に書かれた手順）」はどれのことか？,タスク定義,ECS,ja-JP,ja-JP
ECSでの使われる用語には、タスク定義 、タスク、ECSサービス、がある。「「キッチンで作られた料理そのもの」（実際に提供されている状態）」はどれのことか？,タスク,ECS,ja-JP,ja-JP
ECSでの使われる用語には、タスク定義 、タスク、ECSサービス、がある。「「料理を提供するお店の運営ルール」（「常に3皿並べておく」「足りなくなったら補充する」といったタスクの維持・管理）」はどれのことか？あなたが寝ている間でも、「タスクの数を一定に保つ」「障害時に自動で再起動する」「負荷に応じてタスクを増やす」という「運用作業」を全部自動化してくれる存在のことです,ECSサービス,ECS,ja-JP,ja-JP
データプレーンのEC2/Fargateが起動した瞬間は、コントロールプレーンの「脳（EKS）」とデータプレーンの「手足（EC2/Fargate）」がバラバラに存在している状態です。このバラバラの状態から、**「組織（クラスター）」**として繋がるのまでの接続プロセスを、専門用語で**何**と呼びますか？,「クラスター参加（Node Registration）」,ECS,ja-JP,ja-JP
"AWSのマネージドサービス（EKSのAPIサーバーなど）は、初心者でもすぐにEKSサービス使えるように、デフォルトでパブリックなエンドポイントを公開する設計になっているのでインターネットゲートウェイを出てインターネット網を通じてAPIサーバーに接続します。そのため、何も考えずに作ると「インターネットを通る」構成になってしまいます。その場合のクラスター参加の手順は以下です。クラスター参加の手順、
①APIサーバー側（EKS管理側）セキュリティグループで、 インバウンドでXXXXゲートウェイのパブリックIP からの HTTPS(443) を許可
②ノード側（EC2）セキュリティグループで、 アウトバウンドでXXXXのパブリックエンドポイント への HTTPS(443) を許可
①EC2は「私はノード i-12345 です。貴方の配下に入ります」と、パブリックエンドポイント ＋インターネットゲートウェイを通じて、EKSのXXXXに認証情報を送る。
②EKSのXXXXはIAMと証明書を確認し、「よし、お前は我がクラスターのノードだ」と、パブリックエンドポイント ＋インターネットゲートウェイを通じてEC2に許可を出す。
③EC2は「私のスペック（メモリ/CPU）はこれくらいです。いつでも動けます」と、パブリックエンドポイント ＋インターネットゲートウェイを通じてXXXXを通じてEKSに報告する。
④EKSは「よし、ではそのノードでPod（コンテナ）を動かせ」と、XXXXに伝える。
⑤XXXXはパブリックエンドポイント ＋インターネットゲートウェイを通じて、EC2に命令を伝える。
⑥EC2はコンテナを立ち上げ、アプリケーションを動かす。","AWSのマネージドサービス（EKSのAPIサーバーなど）は、初心者でもすぐにEKSサービス使えるように、デフォルトでパブリックなエンドポイントを公開する設計になっているのでインターネットゲートウェイを出てインターネット網を通じてAPIサーバーに接続します。そのため、何も考えずに作ると「インターネットを通る」構成になってしまいます。その場合のクラスター参加の手順は以下です。クラスター参加の手順、
①エンドポイントパブリックアクセスの有効化
②APIサーバー側（EKS管理側）セキュリティグループで、 インバウンドでNATゲートウェイのパブリックIP からの HTTPS(443) を許可
③ノード側（EC2）セキュリティグループで、 アウトバウンドでAPIサーバーのパブリックエンドポイント への HTTPS(443) を許可
④EC2は「私はノード i-12345 です。貴方の配下に入ります」と、パブリックエンドポイント ＋インターネットゲートウェイを通じて、EKSのAPIサーバに認証情報を送る。
⑤EKSのAPIサーバはIAMと証明書を確認し、「よし、お前は我がクラスターのノードだ」と、パブリックエンドポイント ＋インターネットゲートウェイを通じてEC2に許可を出す。
⑥EC2は「私のスペック（メモリ/CPU）はこれくらいです。いつでも動けます」と、パブリックエンドポイント ＋インターネットゲートウェイを通じてAPIサーバを通じてEKSに報告する。
⑦EKSは「よし、ではそのノードでPod（コンテナ）を動かせ」と、APIサーバに伝える。
⑧APIサーバはパブリックエンドポイント ＋インターネットゲートウェイを通じて、EC2に命令を伝える。
⑨EC2はコンテナを立ち上げ、アプリケーションを動かす。
",ECS,ja-JP,ja-JP
"AWSのマネージドサービス（EKSのAPIサーバーなど）は、初心者でもすぐにEKSサービス使えるように、デフォルトでパブリックなエンドポイントを公開する設計になっているのでインターネットゲートウェイを出てインターネット網を通じてAPIサーバーに接続します。そのため、何も考えずに作ると「インターネットを通る」構成になってしまいます。インターネットを経由せずにクラスター参加する手順は以下です。
①APIサーバー側（EKS管理側）: 「VPC内のノードからの HTTPS (443) 通信を許可する」というSGが必要です。
②ノード側（EC2）: 「APIサーバー（VPCエンドポイント経由）へ向けた HTTPS (443) のアウトバウンド通信を許可する」というSGが必要です。
③EC2は「私はノード i-12345 です。貴方の配下に入ります」と、インターフェース型エンドポイントを通じて、EKSのXXXXに認証情報を送る。
④EKSのXXXXはIAMと証明書を確認し、「よし、お前は我がクラスターのノードだ」と、プライベートエンドポイント ＋ VPCインターフェースエンドポイント（PrivateLink）を通じてEC2に許可を出す。
⑤EC2は「私のスペック（メモリ/CPU）はこれくらいです。いつでも動けます」と、プライベートエンドポイント ＋ VPCインターフェースエンドポイント（PrivateLink）を通じてXXXXを通じてEKSに報告する。
⑥EKSは「よし、ではそのノードでPod（コンテナ）を動かせ」と、＿＿＿＿に伝える。
⑦＿＿＿＿はプライベートエンドポイント ＋ VPCインターフェースエンドポイント（PrivateLink）を通じて、EC2に命令を伝える。
⑧EC2はコンテナを立ち上げ、アプリケーションを動かす。
⑨エンドポイントプライベートアクセスの有効化
⑩ エンドポイントパブリックアクセスの無効化","AWSのマネージドサービス（EKSのAPIサーバーなど）は、初心者でもすぐにEKSサービス使えるように、デフォルトでパブリックなエンドポイントを公開する設計になっているのでインターネットゲートウェイを出てインターネット網を通じてAPIサーバーに接続します。そのため、何も考えずに作ると「インターネットを通る」構成になってしまいます。インターネットを経由せずにクラスター参加する手順は以下です。
①APIサーバー側（EKS管理側）: 「VPC内のノードからの HTTPS (443) 通信を許可する」というSGが必要です。
②ノード側（EC2）: 「APIサーバー（VPCエンドポイント経由）へ向けた HTTPS (443) のアウトバウンド通信を許可する」というSGが必要です。
③VPCエンドポイント作成	外部（パブリック）を通らない「地下通路」を確保する。
④エンドポイントプライベートアクセスの有効化
⑤ エンドポイントパブリックアクセスの無効化
⑥EC2は「私はノード i-12345 です。貴方の配下に入ります」と、インターフェース型エンドポイントを通じて、EKSのAPIサーバに認証情報を送る。
⑦EKSのAPIサーバはIAMと証明書を確認し、「よし、お前は我がクラスターのノードだ」と、プライベートエンドポイント ＋ VPCインターフェースエンドポイント（PrivateLink）を通じてEC2に許可を出す。
⑧EC2は「私のスペック（メモリ/CPU）はこれくらいです。いつでも動けます」と、プライベートエンドポイント ＋ VPCインターフェースエンドポイント（PrivateLink）を通じてAPIサーバを通じてEKSに報告する。
⑨EKSは「よし、ではそのノードでPod（コンテナ）を動かせ」と、APIサーバに伝える。
⑩APIサーバはプライベートエンドポイント ＋ VPCインターフェースエンドポイント（PrivateLink）を通じて、EC2に命令を伝える。
⑧EC2はコンテナを立ち上げ、アプリケーションを動かす。",ECS,ja-JP,ja-JP
コンテナエンジンに実行されるイメージが保管される場所を、一般的に何と呼び、サービス名は何か？,レジストリ、ECR,ECS,ja-JP,ja-JP
コンテナを管理するサービスを、一般的に何と呼び、２種類のサービス名は何か？,コントロールプレーン。ECS、EKS,ECS,ja-JP,ja-JP
コンテナが実行される環境を、一般的に何と呼び、２種類のサービス名は何か？,データプレーン。EC2、Fargate,ECS,ja-JP,ja-JP
EKSクラスタのEC2ノード（手足）がAWSの他のサービスと連携するために必須となる「IDカード」のようなものを、何ロールと呼ぶか？これが正しく設定されていないと、ノードは起動してもEKSクラスターに挨拶（登録）ができず、コンテナを動かすこともできません。,EKSNodeRole（Amazon EKS ノードインスタンスロール）,ECS,ja-JP,ja-JP
Amazon ECS、Amazon EKS、およびKubernetesクラスター上で実行されるコンテナ化されたアプリケーションとマイクロサービスのパフォーマンスを、**「収集・集約・要約」**して可視化するフルマネージド型の監視サービスは何のサービスの何という機能ですか？簡単に言うと、**「コンテナ環境専用の統合ダッシュボード＆診断ツール」**です。クラスター、サービス、タスク、コンテナ、ノードなど、複数の階層の情報を1つのダッシュボードで一元管理できます。CPU、メモリ、ディスクI/O、ネットワークスループットなどの主要なパフォーマンスメトリクスをリアルタイムで追跡可能です。コンテナの再起動失敗やヘルスチェックエラーなどの診断情報を自動的に収集し、トラブルシューティングを迅速化します。有効化するだけで、標準的な監視ダッシュボードが自動的に作成されるため、手動設定の負荷が大幅に軽減されます。特定のしきい値を超えた際にSNS通知を送ったり、Auto Scalingをトリガーしたりすることが可能です。,CloudWatch Container Insights,ECS,ja-JP,ja-JP
「Kubernetes（EKS）上のリソースと、AWSのインフラ（ALB/NLB）を自動的に同期・管理するためのコントローラー（ソフトウェア）」**は何コントローラーと呼ぶか？通常、AWSでロードバランサー（ALBなど）を作成するには、AWSコンソールやTerraformなどで設定を行う必要があります。しかし、EKS環境では以下の作業を自動化するためにこのコントローラーを使用します。,AWS Load Balancer Controller ,ECS,ja-JP,ja-JP
EKSでオートスケーリングさせる場合において、ASGとKubernetes のスケーリング対象モニターパラメータが違うので２重指揮系統になってしまいます。なので、EKSではASGを使用できません。なので、EKSは専用のスケーラーと監視モニター２種類（CPU使用率のタイプ、NW通信のHTTPリクエスト数）を使ってオートスケーリングします。この専用のスケーラーと２種類の監視モニター（「何を見てスケーリングの判断を下すか」）は何ですか？,"1. 専用のスケーラー：Karpenter が主流です。
２．Karpenter3種類の監視モニター（判断材料）
① CPU/メモリ使用率のモニター（体力の監視）Kubernetes Metrics Server：各ポッドが物理的にどれだけリソース（CPU/メモリ）を消費しているかを測定します。
② NW通信/HTTPリクエスト数のモニター（需要の監視）App Mesh (Envoyプロキシ)：役割: ポッドの横に「サイドカー」として張り付いたプロキシが、実際の「HTTPリクエスト数」や「エラー率」「応答速度」をL7（アプリケーション層）レベルで測定します。",ECS,ja-JP,ja-JP
AWSのメッセージング・キュー関連の４つのサービスを言え？,"SNS
SQS
SES
MQ",ワーク管理サービス,ja-JP,ja-JP
複数の処理を順番に実行したり、重い処理を裏側で効率よく回したりするためのワークフロー管理サービスにおいて、【新版】 複数のAWSサービス（Lambdaなど）をつなぎ合わせて、一つのビジネスプロセス（一連の流れ）を作るサーバーレスな管理サービスです。視覚的にフローを確認でき、エラー時の再試行なども自動化できるサービスは何？JSON形式でステートマシンを定義して、ワーカーフローやワーク処理系のアプリケーションを構築することが可能,AWS Step Functions,ワーク管理サービス,ja-JP,ja-JP
複数の処理を順番に実行したり、重い処理を裏側で効率よく回したりするためのワークフロー管理サービスにおいて、 【旧型】Step Functionsが登場する前からあるワークフロー管理サービスです。デベロッパーがバックグラウンドジョブのステップを構築・実行するのに使われますが、現在は特別な理由がない限りStep Functionsが推奨されます。英３文字。,Amazon SWF： SimpleWorkFlow,ワーク管理サービス,ja-JP,ja-JP
「「大量のデータを高速で計算・解析したい」「科学計算・AI学習用」のリソースの構築を自動化する」サービスで、巨大な計算機を作るときに、HPC環境をコード一つで構築できるオーケストレーションツールは何か？数のEC2インスタンスを束ねて、あたかも**「一台のスーパーコンピュータ」**のように振る舞わせるためのツールです。1つの計算を終わらせるために、100台のサーバーがMPI（Message Passing Interface）を通じてリアルタイムにデータをやり取りします。ユーザーは「ジョブ」を投入し、スケジューラ（Slurmなど）が空いているリソースに割り当てます。活用例: * 新薬の開発シミュレーション。数千個のGPUを使った大規模言語モデル（LLM）の学習,ParallelCluster,ワーク管理サービス,ja-JP,ja-JP
「WebサイトやAPIを、インフラを意識せずに公開したい」「Webアプリ用のリソースの構築を自動化する」サービスで、Webアプリを簡単に公開するために、開発者がコードをアップロードするだけで、Webアプリケーションを実行するために必要な**「インフラ一式（Webサーバー、DB、負荷分散）」**を自動で用意してくれるサービス（PaaS）で、このサービスは何か？ユーザーアクセスが増えたら、ロードバランサーが複数のインスタンスにリクエストを振り分けます。OSのパッチ適用やヘルスチェックなど、Web公開に必要な運用をAWSが肩代わりします。企業のコーポレートサイト、スマホアプリのバックエンドAPI、ECサイト,Elastic Beanstalk,ワーク管理サービス,ja-JP,ja-JP
"AWSのネットワーク制限を突破して、複数のサーバーを1台の巨大なスーパーコンピュータに変える魔法のコネクタ」を何と呼びますか？通常のネットワーク（ENA）との決定的な違いを、3つのポイントで解説します。
1. 「OSバイパス」による超低遅延：通常の通信（TCP/IPなど）は、データが届くたびにOS（カーネル）が「これはどのアプリ宛かな？」と処理を挟みます。これがチリも積もれば大きな「遅延（レイテンシ）」となります。OSを介さず、アプリケーションが直接ネットワークハードウェアと通信します（OSバイパス）。1マイクロ秒（100万分の1秒）単位の遅延を削ぎ落とします。
2. 「密結合」な並列計算に不可欠：分散処理には、大きく分けて2つのパターンがあります。疎結合（通常のWebなど）: サーバー同士がたまにデータをやり取りする。1台が少し遅れても全体に影響は少ない。密結合（HPC/AI学習）: 全サーバーが常に計算結果を同期し合う。**「誰か一人が遅れたら、全員の計算が止まる」**というシビアな環境です。この「密結合」な通信において、データ転送のばらつき（ジッター）を最小限に抑え、数千のCPU/GPUを効率よくシンクロさせます。
3. 主要なライブラリとの親和性：特定の技術セットと組み合わせて真価を発揮します。MPI (Message Passing Interface): 科学技術計算の標準規格。NCCL (NVIDIA Collective Communications Library): NVIDIAのGPU間通信を高速化するライブラリ。AIの学習で「モデルが大きすぎて1枚のGPUに入らない」ときに、複数のGPUを繋ぐ役割を担います。",EFA（Elastic Fabric Adapter）,EBS ,ja-JP,ja-JP
分散処理における「バトンパスのルール」で、「複数のコンピューターが連携して1つの大きな計算を行うための、標準的な通信ルール（プロトコル）」**のことを何と呼びますか？HPC（ハイパフォーマンスコンピューティング）の世界では、1台のサーバーでは終わらないような膨大な計算を、数百台、数千台のサーバーに分割して実行します。その際、各サーバーがバラバラに動くのではなく、お互いにデータを交換したり、タイミングを合わせたりするために、このインターフェースが使われます。これがなければ、エンジニアはサーバー間の通信プログラムを自力で書かなければならず、スケーラビリティの確保はほぼ不可能です。これがあるからこそ、数千個のCPUやGPUを効率よく使い切ることができるのです。,MPI（Message Passing Interface）,EBS ,ja-JP,ja-JP
NVIDIAが提供する「GPU同士を爆速で連携させるための専用ライブラリ」を何と呼びますか？機械学習、特に大規模なモデルを学習させる際、1枚のGPUではメモリも計算力も足りません。そこで数百〜数千枚のGPUを繋いで計算しますが、ここで問題になるのが**「GPU間の通信速度」**です。複数のGPUが持つ計算結果を、全員で共有したり（All-Reduce）、1箇所に集めたり（Gather）する処理を最適化します。ハードウェアのポテンシャルを引き出す: NVIDIA独自の高速インターコネクトである NVLink や、先ほど登場した EFA (Elastic Fabric Adapter) を自動的に検知し、最も速い経路でデータを転送します。GPUが物理的にどのスロットに刺さっているか、どのスイッチを経由しているかを認識し、最短ルートを計算します。,NCCL (NVIDIA Collective Communications Library) ,EBS ,ja-JP,ja-JP
"「ハイパフォーマンスコンピューティング（HPC）と機械学習（ML）を融合させ、最短時間で不正検知を完了させる」というミッションにおいて、最速を実現する分散処理の「三種の神器」。
①インフラの自動構築：まず、数百台の計算ノードを瞬時に、かつ最適化された状態で立ち上げる必要があります。
②③通信の極限化
　②ノード間通信のレイテンシを極限まで下げます。
　③複数のGPU間でデータを「一斉に、かつ高速に」同期させます。
④⑤データ供給の高速化：
　④HPCの世界で標準的な、超高速並列ファイルシステムです。
　⑤データを超高速並列ファイルシステムにキャッシュする、膨大な学習データのストレージ","①AWS ParallelCluster
②EFA (Elastic Fabric Adapter)
③NCCL (NVIDIA Collective Communications Library)
④FSx for Lustre
⑤S3",EBS ,ja-JP,ja-JP
「運用上のオーバーヘッドを抑える」という文言が試験問題にある場合、回答として選択すべきキーワードを２つ選んでください。,"①サーバーレス: API Gateway、 Lambda、 Firehose、 Glue、 Athena
②マネージド: ",EBS ,ja-JP,ja-JP
「ユーザーがWebサイトやアプリで行った『行動の足跡』」**のことを何と呼ぶか？具体的には、誰が、いつ、どのページを訪れ、どのボタンをクリックし、どの順番で遷移したかという、一連のログデータを指します。これを分析することで、「ユーザーがどこで離脱したか」「何に興味があるか」といったマーケティング上の非常に価値のある情報を抽出できます。試験問題にこの文言が登場した場合、**「リアルタイムで大量のデータが発生し、それをどうやって保存・分析するか」**というアーキテクチャの構築が問われています。,クリックストリーム（Clickstream）,EBS ,ja-JP,ja-JP
