FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
【頻出】サーバーやクラスターの管理が不要なコンテナ向けサーバーレスコンピューティングエンジン。EC2インスタンスのプロビジョニングや管理なしでコンテナを実行できる。 Key=サーバーレスコンテナ、 インフラ管理不要、 タスク定義、 柔軟なスケーリング,AWS Fargate,Japanese,ja-JP,ja-JP
【頻出】サーバーのプロビジョニングや管理なしでコードを実行できるイベント駆動型コンピューティングサービス。実行時間に対してのみ課金される。 Key=サーバーレス、 イベント駆動、 実行時間課金(1ms単位)、 最大実行時間15分、 ステートレス,AWS Lambda,Japanese,ja-JP,ja-JP
ストレージのカテゴリー行くよ！,がんばれ！,Japanese,ja-JP,ja-JP
AWSサービスのデータを一元管理・自動化するバックアップ。フルマネージドでスケジュール設定や保持ポリシーを管理。 Key=中央集中管理、コンプライアンス、クロスリージョンコピー,AWS Backup,Japanese,ja-JP,ja-JP
【頻出】EC2インスタンス用のブロックストレージ。特定のAZ内で利用。スナップショットによるバックアップが可能。 Key=ブロックストレージ、低レイテンシー、特定のAZ,Amazon Elastic Block Store (Amazon EBS),Japanese,ja-JP,ja-JP
【頻出】複数のEC2から同時アクセス可能なネットワークファイルシステム。Linux向け。高いスケーラビリティ。 Key=共有ファイルシステム、NFS、数千台の同時接続,Amazon Elastic File System (Amazon EFS),Japanese,ja-JP,ja-JP
【頻出】WindowsやLustreなどの既存ファイルシステムをAWSで提供。オンプレミスからの移行やHPC、Windowsネイティブ環境に最適。 Key=Windows (SMB)、高性能(Lustre/NetApp/OpenZFS)、既存プロトコルの維持,Amazon FSx (すべてのタイプに対応),Japanese,ja-JP,ja-JP
【頻出】業界最高水準の耐久性を持つオブジェクトストレージ。安価で無制限のスケーラビリティ。静的サイトホスティングも可能。 Key=オブジェクトストレージ、耐久性11ナイン、静的コンテンツ、ライフサイクルポリシー,Amazon S3,Japanese,ja-JP,ja-JP
【頻出】長期保存用のアーカイブストレージ。取り出し時間に数分〜数時間のオプションがある。極めて低コスト。 Key=アーカイブ、長期保管、低コスト、取り出しオプション(Expedited/Standard/Bulk),Amazon S3 Glacier,Japanese,ja-JP,ja-JP
【頻出】オンプレミス環境からAWSストレージへ接続するためのハイブリッドサービス。ファイル、ボリューム、テープの各インターフェースを提供。 Key=ハイブリッドクラウド、キャッシュ型、保管型、VTL(仮想テープライブラリ),AWS Storage Gateway,Japanese,ja-JP,ja-JP
