FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
"AWSのネットワーク制限を突破して、複数のサーバーを1台の巨大なスーパーコンピュータに変える魔法のコネクタ」を何と呼びますか？通常のネットワーク（ENA）との決定的な違いを、3つのポイントで解説します。
1. 「OSバイパス」による超低遅延：通常の通信（TCP/IPなど）は、データが届くたびにOS（カーネル）が「これはどのアプリ宛かな？」と処理を挟みます。これがチリも積もれば大きな「遅延（レイテンシ）」となります。OSを介さず、アプリケーションが直接ネットワークハードウェアと通信します（OSバイパス）。1マイクロ秒（100万分の1秒）単位の遅延を削ぎ落とします。
2. 「密結合」な並列計算に不可欠：分散処理には、大きく分けて2つのパターンがあります。疎結合（通常のWebなど）: サーバー同士がたまにデータをやり取りする。1台が少し遅れても全体に影響は少ない。密結合（HPC/AI学習）: 全サーバーが常に計算結果を同期し合う。**「誰か一人が遅れたら、全員の計算が止まる」**というシビアな環境です。この「密結合」な通信において、データ転送のばらつき（ジッター）を最小限に抑え、数千のCPU/GPUを効率よくシンクロさせます。
3. 主要なライブラリとの親和性：特定の技術セットと組み合わせて真価を発揮します。MPI (Message Passing Interface): 科学技術計算の標準規格。NCCL (NVIDIA Collective Communications Library): NVIDIAのGPU間通信を高速化するライブラリ。AIの学習で「モデルが大きすぎて1枚のGPUに入らない」ときに、複数のGPUを繋ぐ役割を担います。を実現、または管理するためのAWSサービス（または機能）は何か？",EFA（Elastic Fabric Adapter）,EBS ,ja-JP,ja-JP
分散処理における「バトンパスのルール」で、「複数のコンピューターが連携して1つの大きな計算を行うための、標準的な通信ルール（プロトコル）」**のことを何と呼びますか？HPC（ハイパフォーマンスコンピューティング）の世界では、1台のサーバーでは終わらないような膨大な計算を、数百台、数千台のサーバーに分割して実行します。その際、各サーバーがバラバラに動くのではなく、お互いにデータを交換したり、タイミングを合わせたりするために、このインターフェースが使われます。これがなければ、エンジニアはサーバー間の通信プログラムを自力で書かなければならず、スケーラビリティの確保はほぼ不可能です。これがあるからこそ、数千個のCPUやGPUを効率よく使い切ることができるのです。を実現、または管理するためのAWSサービス（または機能）は何か？,MPI（Message Passing Interface）,EBS ,ja-JP,ja-JP
NVIDIAが提供する「GPU同士を爆速で連携させるための専用ライブラリ」を何と呼びますか？機械学習、特に大規模なモデルを学習させる際、1枚のGPUではメモリも計算力も足りません。そこで数百〜数千枚のGPUを繋いで計算しますが、ここで問題になるのが**「GPU間の通信速度」**です。複数のGPUが持つ計算結果を、全員で共有したり（All-Reduce）、1箇所に集めたり（Gather）する処理を最適化します。ハードウェアのポテンシャルを引き出す: NVIDIA独自の高速インターコネクトである NVLink や、先ほど登場した EFA (Elastic Fabric Adapter) を自動的に検知し、最も速い経路でデータを転送します。GPUが物理的にどのスロットに刺さっているか、どのスイッチを経由しているかを認識し、最短ルートを計算します。を実現、または管理するためのAWSサービス（または機能）は何か？,NCCL (NVIDIA Collective Communications Library) ：「N」vidia の「C」ollective（集団）「C」ommunication「L」ibrary,EBS ,ja-JP,ja-JP
EC2 インスタンスを物理的なハードウェア上にどのように配置（3つの配置戦略がある）するかを制御し、パフォーマンスや耐障害性を最適化するEC2 の機能は何グループ？【SAA試験キーワード】クラスター (Cluster)：低遅延・高スループット。スプレッド (Spread)：可用性最大化・相関故障の回避。パーティション (Partition)：大規模分散・Hadoop/Cassandra。単一AZ：クラスター配置時の制約。ハードウェア専有を実現、または管理するためのAWSサービス（または機能）は何か？,プレイスメントグループ (Placement Group)：あえて**「グループ」と呼ぶのは、個々のインスタンスではなく、「複数のインスタンスを、ある共通の配置ルール（ポリシー）で一括管理する枠組み」**だからです。イメージとしては、インスタンスを入れるための**「特別なルールが設定された箱」**を想像すると分かりやすいですよ。,EBS ,ja-JP,ja-JP
プレイスメントグループの３種類を言え。①ギュッと集める（性能重視）②バラバラに散らす（信頼性重視）③グループごとに分ける（大規模バランス）を実現、または管理するためのAWSサービス（または機能）は何か？,"①クラスター ＝ 「ギュッと集める（性能重視）」
②スプレッド ＝ 「バラバラに散らす（信頼性重視）」
③パーティション ＝ 「グループごとに分ける（大規模バランス）」",EBS ,ja-JP,ja-JP
EC2インスタンスで使用するように設計された、高可用性で耐久性のあるブロックストレージボリュームは何か？,"ステップ１。EBS作成: 指定されたサイズの新しい空の仮想ディスク（EBS）を生成する。
ステップ２。AMIデータを「復元」：S3に保管されているスナップショットを、作成したEBSへ流し込む
ステップ３。起動したインスタンスに、AMI入りのEBS、ネットワークカード（ENI）をアタッチする。
ステップ４。EBSにコピーしたOSを読み込んで、起動プロセスが走る。",EBS ,ja-JP,ja-JP
EBSのSSDである、汎用SSD、プロビジョンドIOPS、プロビジョンドIOPS io2 Block ExpressのIOPSの数値を言え？を実現、または管理するためのAWSサービス（または機能）は何か？,"16ｋ－64ｋ－256ｋ
中間のプロビジョンが64kで、比率４倍で上下する、って覚えろ！
汎用SSD (gp3)、""16、000""、""最小3、000が無料。それ以上は追加料金。""
プロビジョンドIOPS (io1)、""64、000""、以前の高性能モデル。Nitroシステム時最大。
io2 Block Express、""256、000""、最強。 SAN（ストレージエリアネットワーク）級。",EBS ,ja-JP,ja-JP
EC2インスタンスで使用するように設計された、高可用性で耐久性のあるブロックストレージボリュームは何か？,"「EBSスナップショット」を、「Amazon Data Lifecycle Manager (DLM)」**で定期実行する
Data Lifecycle Manager (DLM)を利用して、EBSのスナップショットの定期取得をスケジューリングする。EBSにはSnapshotのライフサイクル管理の有効化という機能はありません。",EBS ,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,"設定場所: EC2の起動テンプレート (Launch Template)
設定属性: ストレージの「終了時に削除 (Delete on termination)」 属性を 無効（false） にする。",EBS ,ja-JP,ja-JP
EC2に付けたデフォルトルートヴォリュームEBS（使い捨てのOSが入っている方）と追加ボリュームEBSは、インスタンス終了すると、デフォルトルートEBS、追加EBSは、どうなる？削除か維持か？を実現、または管理するためのAWSサービス（または機能）は何か？,"ルートボリューム (OS用)削除される (DeleteOnTermination: True)OSや一時ファイルはインスタンスと一緒に捨てても問題ない（使い捨て）とみなすため。
追加ボリューム (データ用)保持される (DeleteOnTermination: False)ユーザーの大切なデータ（DBやログなど）は、インスタンスが消えても守るべき資産とみなすため。",EBS ,ja-JP,ja-JP
EC2に付けたデフォルトルートヴォリュームEBS（使い捨てのOSが入っている方）と追加ボリュームEBSは、インスタンス停止すると、デフォルトルートEBS、追加EBSは、どうなる？削除か維持か？を実現、または管理するためのAWSサービス（または機能）は何か？,"ルートボリューム (OS用)保持される
追加ボリューム (データ用)保持される",EBS ,ja-JP,ja-JP
既存のEC2インスタンスに接続されていたEBSボリュームを新たに作成したEC2インスタンスに再接続する手法は、古いEC2インスタンスを何々？した上で、ボリュームをデタッチする。を実現、または管理するためのAWSサービス（または機能）は何か？,停止,EBS ,ja-JP,ja-JP
EC2インスタンスに新たにアタッチしたEBSボリュームを利用するためには、まず「データの並べ方や管理のルール（棚卸しの仕組み）」を定めるために、任意の何々？でそのボリュームをフォーマットし、次にマウントする必要があります。これにより、他のボリュームと同様にEBSボリュームにアクセスできるようになり、保存されたデータはすべてEBSボリュームに記録されます。を実現、または管理するためのAWSサービス（または機能）は何か？,ファイルシステム：やるべきこと①OS 上でデバイスを認識させる。②ファイルシステム（ext4、 xfs、 NTFS など）を作成する。③ディレクトリ（ドライブ）にマウントする。,EBS ,ja-JP,ja-JP
EC2インスタンスで使用するように設計された、高可用性で耐久性のあるブロックストレージボリュームは何か？,EBSボリュームのスナップショットから、暗号化を有効化したボリュームを再構成する,EBS ,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,"スナップショットを経由した暗号化の移行の全体フロー
①対象の（暗号化されていない）EBSボリュームの「スナップショット」を作成します。
②作成したスナップショットを「コピー」します。このコピーする際に、「暗号化 (Encryption)」の設定を「有効 (Enable)」に変更し、KMSキーを選択します。
③暗号化されたスナップショットから、新しいEBSボリュームを作成します。
④EC2インスタンスから元のボリュームをデタッチし、暗号化された新しいボリュームをアタッチします。""",EBS ,ja-JP,ja-JP
Amazon EBS ボリュームのスナップショットや EBS 準拠の AMI（Amazon マシンイメージ）の作成・保持・削除を自動化するための管理ツールは何か？英３文字。**「EBS のバックアップ運用を自動化するスケジュール管理機能」**です。通常、EBS のスナップショットを手動で取得し続けると、毎日手動でポチポチとバックアップを撮るのは現実的ではありません、古いスナップショットを消し忘れると、ストレージ料金がどんどん加算されます、「撮り忘れ」や「間違えて必要なものを削除する」リスクがあります。なので、このサービスでは、自動作成: 「毎日 0 時にスナップショットを取得する」といった設定が可能です。自動削除（保持設定）: 「最新の 7 世代分だけ残す」や「14 日間経過したものは削除する」といったルールで、コストを最適化します。タグベースの管理: ボリュームに特定のタグ（例：Project: Database）を付けておけば、そのタグが付いたものだけを一括でバックアップ対象にできます。クロスリージョンコピー: 災害対策（DR）として、取得したスナップショットを自動的に別のリージョンへコピーすることも可能です。,Data Lifecycle Manager (DLM) ,EBS ,ja-JP,ja-JP
EBSは標準でAZ内にレプリケートされているか？を実現、または管理するためのAWSサービス（または機能）は何か？,されている,EBS ,ja-JP,ja-JP
