FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
Organizationsのメンバーアカウント間でリソースを共有するときに使うサービス。英３文字。このサービスは、異なるAWSアカウントとリソースを共有する仕組みで、AWS Organizationsの組織内のアカウントとの共有や組織外のアカウントとの共有も可能。例えば１つのVPCを共有して、複数アカウントのリソースを展開することができ、リソース間の通信が容易になる。,Resource Access Manager（RAM）,Organization,ja-JP,ja-JP
「複数のアカウントがあるが、ネットワークの管理を一元化しつつ、各アカウントのリソースを同じVPC内に配置したい」ときに使うサービスは？共有したリソースに対して、**「特定のアカウントには読み取り専用、別のアカウントにはフルアクセス」**といった細かい制御ができる。,Resource Access Manager（RAM）,Organization,ja-JP,ja-JP
Organizations を利用して一括請求（Consolidated Billing）を設定している場合、あるメンバーアカウントで購入したが使用されていない割引の適用枠を、他のメンバーアカウントが実行しているインスタンスに適用して組織全体のコストを最適化できるものはどれか。オンデマンド、リザーブ、スポット、スケジュール？,リザーブドインスタンス,Organization,ja-JP,ja-JP
AWS Organizations において、**アカウントをグループ化するための「箱（コンテナ）」を何というか？。英２文字。複数の AWS アカウントを「開発用」「本番用」や「部署別」にまとめ、グループ単位で一括してポリシー（権限制限）を適用するために使用する。SAA試験キーワード：SCP (Service Control Policies): OU 単位で適用し、配下アカウントの最大権限を制限する。階層構造:。一括管理: 複数アカウントへの共通設定（ガバナンス）を効率化する。環境分離: 開発・テスト・本番など、ステージごとにポリシーを分ける際の標準的な手法。,OU (Organizational Unit / 組織単位),Organization,ja-JP,ja-JP
ある企業は、AWSを活用してモバイルアプリケーションを開発しています。このアプリケーションのセキュリティ要件として、各ユーザーがMFA認証を用いてアプリケーションにアクセスすることが求められています。この要件を満たすための適切なソリューションはどれでしょうか。,Cognito,Organization,ja-JP,ja-JP
ある組織に、SCPで「サービスA、Allow」と書かれていても、その組織はサービスAのすべての権限を持っているはいえない。サービスAの全権限を与えるためにやるべきことは何？,IAMユーザーまたはIAMロールに対して、serviceA:*（サービスAの全操作）を許可するアイデンティティベースのポリシーをアタッチします。,Organization,ja-JP,ja-JP
RDS（MySQL、 PostgreSQL、 MariaDBなど）へのログイン時に、従来の「データベース専用パスワード」の代わりに、認証情報（一時的なトークン）**を使ってアクセスする仕組みで、簡単に言うと、**「AWSのユーザー権限があれば、DBパスワードなしでログインできる」**ことを何認証と呼ぶか？この認証方式では、DBインスタンスに接続する際にパスワードの代わりに認証トークンを使用します。認証トークンは、Amazon RDSがリクエストに応じて生成するユニークな文字列であり、AWS署名バージョン4を用いて作成されます。各トークンの有効期限は15分です。この認証トークンはIAM内で管理されるため、ユーザーの認証情報をデータベースに保存する必要がありません。,IAMデータベース認証,Organization,ja-JP,ja-JP
自社で所有しているパブリックIPアドレスを、AWS上のEC2やALBでそのまま使い続けたい、このBYOIPを利用するために必要な登録は何？IPアドレスの管理者（JPNICなどのレジストリ）に対して、「このIPアドレス範囲を、AWS（AS番号: 16509）がインターネット上で広報することを許可します」というデジタル証明書を作成・登録します。「インターネット全体に向けた公開の委任状」なので、特定の業者（AWS）に渡すものではなく、「公的機関（レジストリ）に登録して、世界中のルーターに見えるようにするもの」**だと覚えておけば完璧です。,ROA (Route Origin Authorization) の登録,Organization,ja-JP,ja-JP
既存アカウントがAWS Foundational Security Best Practices 標準から逸脱していないかを監査するため、つまり「AWS環境が、セキュリティのベストプラクティス（AWS推奨の設定）から外れていないか、自動で監視・チェックし続ける機能」**は、何というサービスの、何という機能か？機能は英４文字。「セキュリティ態勢（Security Posture）を管理（Management）する」という名前の通り、今のAWS環境が「健康な状態か、病気（脆弱な設定）にかかっていないか」を診断するドクターのような役割を果たします。,AWS Security Hubにおける Cloud Security Posture Management (CSPM) ：Posture 姿勢＝状態,Organization,ja-JP,ja-JP
Control Tower内に新規アカウントを追加する際に利用します。追加対象のAWSアカウントに対してLanding Zone（ベストプラクティス）に準拠した設定が自動的に適用できるのは、Control Towerの中の何という機能か？これを利用して、AWS Foundational Security Best Practices (FSBP) 標準に準拠するように新規アカウントを設定することができます。,AWS Control Tower Account Factory,Organization,ja-JP,ja-JP
組織の「司令塔」であり、すべての基盤となる最も重要なアカウントは、何アカウントと呼ぶか？役割:新しいアカウントの作成、既存アカウントの招待・削除、OU（組織単位）の構成管理。組織内の全アカウントの利用料金を一括して支払い、管理する（ペイメントアカウント）。組織全体に適用されるSCP（サービスコントロールポリシー）などのガードレールを設定する。組織内に必ず1つだけ存在します。誤操作やセキュリティリスクを避けるため、ビジネスのワークロード（本番環境など）を直接このアカウントで動かすことは推奨されません。 基本的には管理専用とすべきです。特別な権限を持つため、**「業務アプリケーションをデプロイしない（リソースを置かない）」「アクセスを厳格に制限する」**のが試験上の正解（ベストプラクティス）です。「請求の一元化」: 組織内の複数のアカウントの利用料金が、に自動的に集約される（連結請求）という仕組みは、コスト最適化の観点から必ず理解しておきましょう。,管理アカウント (Management Account)：（旧：マスターアカウント）,Organization,ja-JP,ja-JP
組織に所属する、管理アカウント以外のすべてのアカウントを何と呼ぶか？アプリケーション、データベース、開発環境など、実際のシステムリソースを配置・稼働させる場所です。管理アカウントから適用されるSCPによって、実行できるAWSサービスやアクションが制限・管理されます。1つの組織にのみ所属できます。管理アカウントによって、組織全体で一元的にセキュリティ設定やモニタリングが行われます。,メンバーアカウント (Member Account),Organization,ja-JP,ja-JP
「AWSのマルチアカウント環境を、最短距離で、かつ安全・ルール通りに構築・運用するためのサービス」は何か？企業でAWSを使う際、アカウントを1つだけ使うことは稀で、部署や環境ごとに分けた「マルチアカウント環境」が一般的です。しかし、バラバラにアカウントを作ると設定がバラつき、セキュリティ管理も複雑になります。それを**「AWSの推奨構成」に従って一発でガチガチに固める必要があるのです。主な機能：AWSのベストプラクティスに基づいた、スケーラブルで安全なマルチアカウント環境の基盤（ランディングゾーン）を自動構築します。「このリージョン以外は使わせない」「ログは必ずこのバケットに保存する」といったルール（ガードレール）を、組織全体に適用します。違反しようとすると、自動的に検知・ブロックされます。新しいメンバーアカウントを作成する際、テンプレートを使って「ネットワーク設定やセキュリティ設定が最初から完了しているアカウント」を即座に払い出す仕組みです。,AWS Control Tower,Organization,ja-JP,ja-JP
「企業内のあらゆるデータをカタログ化して、データ共有の承認作プロセスをワークフロー化: 、安全かつ効率的に探し出し、共有・分析するための『データ管理ポータル』」、またデータセットをサードパーティ企業のAWSアカウントと共有する方法で、「少数のエンジニア間でS3を共有するだけ」ならIAMロールやLake Formationで十分ですが、**「組織が大きく、誰がどんなデータを持っているか分からない」「非エンジニアもデータを探して使いたい」「複数のアカウント間で安全かつ体系的にデータを共有したい」**というフェーズで、最適なデータ管理サービスはなにか？AWS、オンプレミス、及びサードパーティのソース全体に保存されているデータを迅速かつ簡単にカタログ化、発見、共有、管理できるデータ管理サービスです。組織のデータアセットを監督する管理者やデータスチュワードは、きめ細かい制御を用いてデータへのアクセスを管理し、統制することができます。あちこち（S3、RDS、Redshiftなど）に散らばっているデータに「タグ」や「説明書き」を付けて、検索できるようにします。「このデータを使いたい」という申請に対して、「誰が、どのデータにアクセスできるか」を一元管理します。,DataZone,Organization,ja-JP,ja-JP
「複数のAWSアカウントやアプリケーションへのログインを一元管理し、シングルサインオン（SSO）を実現するサービス」**は何か？AWS認定ソリューションアーキテクト（SAA）の試験対策の観点でも、**「マルチアカウント環境の認証・認可を効率化する標準的な手段」**として非常に重要です。,AWS IAM Identity Center（旧称：AWS Single Sign-On）,Organization,ja-JP,ja-JP
 Organizations組織内のAWSアカウントにおいて、オンプレミス環境のIDプロバイダー（IdP）を利用した数千人分の認証を行う方法が問われています。既存のIdPを何のサービスに統合することで、既存のIdPのユーザーとグループをIAMにプロビジョニングすることが可能になりますか？AWS Organizationsの組織を設定している場合、このサービスを有効化することで、組織内のすべてのアカウントに対して、このサービスによるID管理を実施できます。,IAMアイデンティティセンター,Organization,ja-JP,ja-JP
OrganizationsにおいてSCPを有効化すると、デフォルトでメンバーアカウントが所属するOUには「何々？」が付与されます。,FullAWSAccess,Organization,ja-JP,ja-JP
"EC2インスタンスがパラメーターストアにアクセスしてデータベースにアクセスするまでの全体フローを、だれが、だれに、なにをする、形式で示す。
①管理者は、SSMパラメータ読み取りとKMS復号を許可するIAMポリシーをIAMロールにアタッチし、インスタンスプロファイルを作成する。
②管理者は、作成したインスタンスプロファイルを、EC2起動テンプレートのIAMロール設定に紐付ける。
③EC2インスタンス起動時、EC2インスタンスはインスタンス内のメタデータサービス (IMDS) を通じて、自身に割り当てられた一時的なセキュリティトークンを自動取得する。
④EC2上のアプリは、取得したトークンを使用し、AWS SDK経由でパラメータ名（例: /db/pass）を指定して、何々？パラメーターストアから取得リクエストを送る。
⑤何々？がIAMロールの権限を検証し、KMSを使用してパラメータ値を復号して、EC2上のアプリに平文で返却する。
⑥EC2上のアプリが、メモリ上で受け取った認証情報を使用して、データベースへのコネクションを確立する。","
①管理者は、SSMパラメータ読み取りとKMS復号を許可するIAMポリシーをIAMロールにアタッチし、インスタンスプロファイルを作成する。
②管理者は、作成したインスタンスプロファイルを、EC2起動テンプレートのIAMロール設定に紐付ける。
③EC2インスタンス起動時、EC2インスタンスはインスタンス内のメタデータサービス (IMDS) を通じて、自身に割り当てられた一時的なセキュリティトークンを自動取得する。
④EC2上のアプリは、取得したトークンを使用し、AWS SDK経由でパラメータ名（例: /db/pass）を指定して、SSMパラメーターストアから取得リクエストを送る。
⑤SSMがIAMロールの権限を検証し、KMSを使用してパラメータ値を復号して、EC2上のアプリに平文で返却する。
⑥EC2上のアプリが、メモリ上で受け取った認証情報を使用して、データベースへのコネクションを確立する。",Organization,ja-JP,ja-JP
SCPにおいて、明示的な拒否ポリシー、明示的な許可ポリシー、両方があったとき、どっちが優先されるか？,明示的な拒否ポリシー,Organization,ja-JP,ja-JP
