FrontText,BackText,Comment,FrontTextLanguage,BackTextLanguage
Auto Scalingで新しいインスタンスが起動した際、**「起動直後のバタバタしている間は、少しくらい調子が悪くても見逃してあげる時間」**のことで、リソースが起動してから初回のヘルスチェックまでの待機時間を何と呼ぶか？これがないと、せっかく起動したインスタンスがすぐに削除されてしまう「負のループ」に陥ることがあります。を実現、または管理するためのAWSサービス（または機能）は何か？,ヘルスチェックの猶予期間（Health Check Grace Period）,Auto Scaling,ja-JP,ja-JP
サーバーのプロビジョニングや管理なしに、イベントに応じてコードを実行できるサーバーレスコンピューティングサービスは何か？,"デフォルトでAutoScaling機能が有効化されているので、何もしなくてよい。
Lambdaは、イベント数に応じて自動的に関数をスケーリングし、並列実行数を増加させる仕組みをデフォルトで有効化しています。ユーザーがLambda関数のオートスケーリングを手動で有効化する必要はありません。",Auto Scaling,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,"EC2（サーバー）
ECS/EKS（コンテナ）
DynamoDB（DBの読み書き能力）
Aurora（DBの読み取り専用コピー）",Auto Scaling,ja-JP,ja-JP
ステートレス処理とステートフル処理の違いは、端的に言えば**「サーバーがクライアントの過去の情報を覚えているか、いないか」**という点にあります。以下の特徴は、何処理か？サーバーが「誰が、何をしているか」という状態（ステート）をサーバー側に保持する方式です。例えば、ログイン後のユーザー情報やショッピングカートの中身を、サーバーのメモリやセッションファイルに保存します。サーバー内で素早くデータにアクセスできる。サーバーが「特定のユーザー」と結びついているため、他のサーバーに切り替えるとデータが消えてしまう。を実現、または管理するためのAWSサービス（または機能）は何か？,ステートフル処理,Auto Scaling,ja-JP,ja-JP
ステートレス処理とステートフル処理の違いは、端的に言えば**「サーバーがクライアントの過去の情報を覚えているか、いないか」**という点にあります。以下の特徴は、何処理か？サーバーが**「状態」を保持しない**方式です。リクエストが来るたびに、サーバーは「あなたは誰？」ということを毎回確認します。状態（ログイン情報など）は、DBやElastiCache（Redis）のような外部の共有ストレージに保存するか、クライアント側（ブラウザのCookieやJWTトークン）に持たせます。どのサーバーにリクエストが飛んでも同じ結果を返せる。サーバーが「使い捨て」できる状態になるため、Auto Scalingでサーバーを増やしたり減らしたりしても、ユーザーへの影響がありません。状態の保存先は、サーバーのローカルメモリ/ファイルを実現、または管理するためのAWSサービス（または機能）は何か？,ステートレス処理,Auto Scaling,ja-JP,ja-JP
アプリケーションの負荷に応じて、EC2インスタンスの数を自動的に増減させ、可用性とコストを最適化する機能は何か？,ステートレス：クラウド環境では、**Auto Scaling（サーバーの増減）**が頻繁に行われます。もし「ステートフル」だと、サーバーが勝手に増減するたびにユーザーのログインが切れたり、カートの中身が消えたりしてしまいます。,Auto Scaling,ja-JP,ja-JP
ステートレス処理とステートフル処理の違いは、端的に言えば**「サーバーがクライアントの過去の情報を覚えているか、いないか」**という点にあります。Webシステムにおいて「スケーラビリティ（拡張性）」を確保するためには、どっちの処理を使うのが鉄則ですか？を実現、または管理するためのAWSサービス（または機能）は何か？,ステートレス,Auto Scaling,ja-JP,ja-JP
AutoScalingグループサイズの設定において、インスタンスの増減値を設定する、３種類のキャパシティを言え？を実現、または管理するためのAWSサービス（または機能）は何か？,"①希望するキャパシティ (Desired Capacity)：この数値を変更することで、手動でスケーリングさせることも可能
②最小キャパシティ（Minimum capacit）
③最大キャパシティ（Maximum capacity）",Auto Scaling,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,「ASGのヘルスチェックタイプをELBに変更する」：ヘルスチェックには、EC2タイプとELBタイプの2種類から選択する必要があります。Auto ScalingがEC2タイプのヘルスチェックを使用している場合、ELBのヘルスチェックが異常を示していても、EC2インスタンスのステータスに問題がなければ、Auto Scalingは実行されません。,Auto Scaling,ja-JP,ja-JP
スケーリングメトリクスにおいて、ASG Average CPU Utilization – Auto Scaling グループの何をモニターしているのか？を実現、または管理するためのAWSサービス（または機能）は何か？,平均 CPU 使用率。,Auto Scaling,ja-JP,ja-JP
スケーリングメトリクスにおいて、ASG Average Network In – すべてのネットワークインターフェイスで Auto Scaling グループが受信した何をモニターしているのか？を実現、または管理するためのAWSサービス（または機能）は何か？,平均バイト数,Auto Scaling,ja-JP,ja-JP
スケーリングメトリクスにおいて、ASG Average Network Out  – すべてのネットワークインターフェイスで Auto Scaling グループが送信した何をモニターしているのか？を実現、または管理するためのAWSサービス（または機能）は何か？,平均バイト数。,Auto Scaling,ja-JP,ja-JP
スケーリングメトリクスにおいて、ALB Request Count Per Target – Application Load Balancer ターゲットグループ内のターゲット1台あたりが負担している何の数をモニターしているのか？を実現、または管理するためのAWSサービス（または機能）は何か？,ターゲット1台あたりが負担しているリクエスト数,Auto Scaling,ja-JP,ja-JP
Auto Scalingの自動補充機能を使わずに、低負荷のEC2インスタンスを自動的にシャットダウンし、コストを削減するときに使うサービスは何か？メトリクスに基づいてアラームを設定することで、EC2インスタンスのCPU使用率に応じたアラームアクションを実行することで、EC2 インスタンスを自動的に停止、終了、再起動、または復旧するアラームを作成できます。ユーザーはアラームに応じて停止または終了アクションを設定することで、今後インスタンスを実行する必要がなくなったときにコストを節約できます。再起動アクションを使用すると、これらのインスタンスを自動的に再起動でき、復旧アクションを使用すると、システムで障害が発生した場合に新しいハードウェアで復旧できます。,CloudWatch,Auto Scaling,ja-JP,ja-JP
NLBは「レイヤー4（トランスポート層）」のロードバランサーです。デフォルトのNLBにEC2がついている場合、ユーザのリクエストが、EC2に届くときは、誰のIPアドレスで届くのか？ユーザかNLBか？を実現、または管理するためのAWSサービス（または機能）は何か？,ユーザのIP,Auto Scaling,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,ALBのプライベートIPアドレス：これは、ALBが「リバースプロキシ」として動作し、ユーザーとの通信を一度自分（ALB）で終端させ、改めて新しい通信としてEC2へ繋ぎ直すためです。,Auto Scaling,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,ALBのプライベートIPアドレス：ALBはユーザーからのリクエストを一旦受け取り、その内容を読み取ってから、ALBとEC2の間で「別の新しい通信（TCPセッション）」を確立してリクエストを転送します。このとき、EC2側から見れば「通信相手はALB」であるため、送信元IPはALBのものになります。,Auto Scaling,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,リバースプロキシ (Reverse Proxy)：（※ALBがクライアントの代理としてEC2に接続し直すため、送信元IPがALBのものになる。）,Auto Scaling,ja-JP,ja-JP
リージョン内で実行できるオンデマンドインスタンス数の上限は、すべてのインスタンスファミリーを合わせて 20 個に制限されていましたが、2019年9月24日から、Amazon EC2 で 何の合計値をベースに、オンデマンドインスタンス制限が適用されるようになりました。を実現、または管理するためのAWSサービス（または機能）は何か？,vCPU ベースの制限数：現在の制限数は、インスタンスファミリーごとに定義されています。例えば、Mファミリーで 128 vCPU まで、Cファミリーで 128 vCPU まで、というように「合計のvCPU数」が基準となります。,Auto Scaling,ja-JP,ja-JP
Auto Scalingにおいて、「あらかじめ初期化済みのEC2インスタンスを待機させておき、急な負荷増加時に即座にサービスへ投入する」**ための機能は何プールとよぶか？特に、アプリケーションの起動やデータ読み込みに時間がかかる（＝ブート時間が長い）システムにおいて、スケーリングの遅延（レイテンシ）を劇的に短縮できます。通常のAuto Scalingは、負荷が増えると「ゼロからEC2を起動」し、OSやアプリの初期化を行います。しかし、これでは準備に数分かかる場合があり、その間のトラフィックを捌ききれないリスクがあります。この**「初期化までの待ち時間」を事前に解消する**ための仕組みです。を実現、または管理するためのAWSサービス（または機能）は何か？,「ウォームプール（Warm Pool）」,Auto Scaling,ja-JP,ja-JP
MySQL、PostgreSQL、Oracleなどのリレーショナルデータベースを、クラウドで簡単にセットアップ・運用・スケールできるサービスは何か？,RDS,RDS,ja-JP,ja-JP
読み取り専用のコピーを最大15台作成し、メインデータベースの負荷を分散して参照パフォーマンスを向上させる、RDS / Auroraの機能機能は何ですか？を実現、または管理するためのAWSサービス（または機能）は何か？,リードレプリカ (Read Replica),RDS,ja-JP,ja-JP
RDS/Auroraは、読み取り専用のリードレプリカを最大何台設置できるのかを実現、または管理するためのAWSサービス（または機能）は何か？,１５台,RDS,ja-JP,ja-JP
異なるAZに待機専用のスタンバイ機を配置し、障害時に自動フェイルオーバーで可用性を高める構成は何と呼ばれる？高可用性、自動フェイルオーバー、同期複製、エンドポイント不変を実現、または管理するためのAWSサービス（または機能）は何か？,マルチAZ DB インスタンス,RDS,ja-JP,ja-JP
データベースのインスタンス障害が発生した際、管理者の介入なしに稼働を継続し、かつデータ損失を最小限に抑えたい。次のどっちの機能を選択すべきか？: 「リードレプリカを作成する」または: 「マルチAZ配置（Multi-AZ Deployment）を有効にする」を実現、または管理するためのAWSサービス（または機能）は何か？,"正解: 「マルチAZ配置（Multi-AZ Deployment）を有効にする」：不正解: 「リードレプリカを作成する」（非同期なのでデータ損失の可能性があり、自動切り替えもされません）
「障害時に自動でバトンタッチする控え選手を別会場（AZ）に用意しておく」のが 「マルチAZ」 です。",RDS,ja-JP,ja-JP
ELBでTCP監視できるELBタイプは何か？,NLBのみ,RDS,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,ALBとNLBの両方。「NLBは、TCPポートの開放確認だけでなく、HTTPでの正常性確認まで踏み込んで監視できる」**と覚えておけば完璧です。NLBには、ユーザーから届いた荷物（データ）を、中身を見ずに超高速でEC2に投げる本業スタッフだけでなく、ターゲットのEC2が元気かどうかをチェックする専用の監視プログラムつまり見回り担当（監視：HTTPも可能）もいるのです。,RDS,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,"1. NLBのヘルスチェックを「HTTP」に設定：NLBのターゲットグループ設定で、監視プロトコルをデフォルトのTCPから**HTTP（またはHTTPS）**に変更します。これにより、ポートの疎通確認だけでなく、アプリが返す「500エラー」などのステータスコードをNLBが検知できるようになります。
2. ASGのヘルスチェックタイプを「ELB」に変更：Auto Scalingグループ（ASG）のプロパティで、ヘルスチェックタイプを EC2 から ELB に切り替えます。効果: ASGが「NLB側の判定（Unhealthy）」を信じるようになります。エラーを出しているインスタンスをASGが自動で削除し、新しい個体を起動（実質的な再起動）してくれます。",RDS,ja-JP,ja-JP
クラウド専用に構築されたMySQLおよびPostgreSQL互換のリレーショナルデータベースで、最大5倍のパフォーマンスと高可用性を提供するものは何か？,「マルチAZ配置（Multi-AZ deployment）」 をベースにしつつ、読み取り専用のレプリカを別々のAZに分散配置した 「クロスAZ読み取り構成」 と呼ばれます。特にAuroraの場合は、この構成が標準的であり、「Aurora リードレプリカ分散配置」,RDS,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,できません。：そのため、「DBエンジンからファイルシステム上の特定のパスを参照する」「外部バイナリを直接実行する」といった要件がある場合は、EC2を選択するのが現実的です,RDS,ja-JP,ja-JP
RDSは、データの保存容量（ストレージ）」を自動拡張（Auto Scaling）が可能**ですが、CPUやメモリなどのパフォーマンスをAutoScalingできるか？ストレージ縮小はできるか？を実現、または管理するためのAWSサービス（または機能）は何か？,できない。できない。,RDS,ja-JP,ja-JP
EC2インスタンスであれば、CloudWatch AgentをインストールしてOS内部のメトリクス（メモリ使用率やディスク残量）を取得するのが標準的な手法です。一方、RDSにおいては、マネージド型のため「CloudWatch Agentを入れる」という操作ができません。RDSの何という専用機能を使って、OS内部のメトリクスを可視化しますか？を実現、または管理するためのAWSサービス（または機能）は何か？,拡張モニタリング（Enhanced Monitoring）,RDS,ja-JP,ja-JP
AWSクラウド内に論理的に隔離されたセクションを提供し、独自の仮想ネットワークを定義できるサービスは何か？,拡張されたVPCルーティング（Enhanced VPC Routing）,RDS,ja-JP,ja-JP
普段は控えめなリソース利用に留めておき、必要な時だけ（一時的に）高いパフォーマンスを発揮する仕組みを何と呼ぶか？たとえるなら「普段はゆっくり歩いているが、いざという時に短距離走でダッシュする」ような状態を指します。この仕組みにより、常に高い性能を確保しておく必要がないため、コストを大幅に抑えることができます。代表的な3つを紹介します。1. EC2 インスタンス（Tシリーズ）「CPUクレジット」というポイントを貯めておき、負荷がかかった時にそのポイントを消費してCPU性能を一時的に引き上げます。、2. EBS（Elastic Block Store）小さなサイズのボリュームでも、一定のクレジットを蓄積しています。バックアップの作成時や一時的な大量データ読み込みの際、短期間だけ高いパフォーマンスを出せます。3. RDS（データベース）基本はインスタンスタイプやボリュームサイズに応じたベース性能ですが、瞬間的なクエリ集中をさばくことができます。を実現、または管理するためのAWSサービス（または機能）は何か？,バースト（Burst）,RDS,ja-JP,ja-JP
Lambda関数がRDSエンドポイントを介してAmazon RDS DBインスタンスに接続する場合、実行回数が増加するにつれてコネクション数も増加するため、大量のコネクションによる不具合が発生します。どんなエラーが発生するか？を実現、または管理するためのAWSサービス（または機能）は何か？,DB接続エラー,RDS,ja-JP,ja-JP
MySQL、PostgreSQL、Oracleなどのリレーショナルデータベースを、クラウドで簡単にセットアップ・運用・スケールできるサービスは何か？,RDS Proxy ,RDS,ja-JP,ja-JP
MySQL、PostgreSQL、Oracleなどのリレーショナルデータベースを、クラウドで簡単にセットアップ・運用・スケールできるサービスは何か？,"RDS
Aurora: MySQL互換およびPostgreSQL互換の両方",RDS,ja-JP,ja-JP
"オンプレミス環境や他のクラウド、あるいは他のAWSリージョンにあるサーバーを、AWSクラウド上に「安価かつ高速」に復旧させるためのディザスタリカバリ（DR）専用サービスを何と呼ぶか？英３文字。**「物理的・仮想的な境界を超えて、サーバーをAWSへコピーし続け、緊急時に即座に起動させるための仕組み」**です。キーワードは、「オンプレミスからAWSへのDR」「低いRTO（15分以内など）と低いRPO（直前まで）」「継続的なレプリケーションが必要」「テスト環境を簡単に作りたい」
DRSの主な特徴は、
1. 継続的レプリケーション（ブロックレベル）
2. RTO（目標復旧時間）を圧倒的に短縮
3. 非破壊的なテスト機能：ボタン一つで「テスト用インスタンス」を立ち上げることができます。「本当にちゃんと動くか？」を毎週・毎月確認できるため、いざという時の「動かない！」というトラブルを防げます。を実現、または管理するためのAWSサービス（または機能）は何か？",DRS： Disaster Recovery Service。正しくは　「Elastic Disaster Recovery」という製品名,RDS,ja-JP,ja-JP
AWS Elastic Disaster Recovery (AWS DRS) を利用してサーバーをAWSへ移行・保護する際に、移行元（ソース）のサーバーにインストールする小さなソフトウェアを何エージェントと呼ぶか？**「データをAWSに運び続けるための『専用の運び屋』」**です。エージェントをインストールすると、まずソースサーバーにあるディスク全体の内容を読み取り、AWS上の「ステージングエリア」へデータをコピーします。初期同期が終わった後もエージェントは動き続け、OSレベルで「ディスクへの書き込み（Write）」を監視します。データが更新されると、その**「変更分（ブロックレベルの差分）」だけをリアルタイムでAWSへ転送**します。を実現、または管理するためのAWSサービス（または機能）は何か？,**Replication Agent（レプリケーションエージェント）**,RDS,ja-JP,ja-JP
DR（災害復旧）のシナリオで、「継続的なレプリケーション」、「低いRTO（目標復旧時間）」、「非破壊的なテスト」の必要性、「オンプレミス環境」または「サーバー環境」の移行・DR、の場合に選択すべきリカバリーサービスは何か？,DRS： Disaster Recovery Service。正しくは「Elastic Disaster Recovery」という製品名,RDS,ja-JP,ja-JP
DR（災害復旧）のシナリオで、「RPO/RTOが数時間〜24時間」、「低コスト」、の場合に選択すべきリカバリーサービスは何か？,AWS Backupで十分：コストの高いDRSを使う必要はない,RDS,ja-JP,ja-JP
DR（災害復旧）のシナリオで、「特定のデータベースのみのDR」、の場合に選択すべきリカバリーサービスは何か？,「リードレプリカ」や「マルチAZ」の方が適切。,RDS,ja-JP,ja-JP
DR（災害復旧）のシナリオで、「静的なWebサイトのみ」、「万全を期して別のリージョンのS3バケットにもデータを自動コピーしたい」の場合に選択すべきリカバリーサービスは何か？S3の静的ウェブサイトホスティングを利用すると、サーバーそのものが存在しません。現在（S3）: S3はAWS側が物理レベルで多重化（冗長化）しているため、サーバーの故障という概念自体が存在しません。S3の場合: データ（HTML、CSS、JavaScript画像など）を置いているだけです。S3のバケットは、AWSの特定のリージョン全体が停止しない限り、常に稼働しています。CloudFrontの場合: CloudFrontは世界中にある「エッジロケーション」にコンテンツをキャッシュします。仮に東京のS3が一時的に不安定になっても、CloudFrontがキャッシュを配信し続けるため、ユーザーへの影響を最小限に抑えられます。,クロスリージョンレプリケーション,RDS,ja-JP,ja-JP
マイクロサービスや分散システムを疎結合化するための、フルマネージドなメッセージキューイングサービスは何か？,SQS：アプリケーションがデータベースに直接書き込むのではなく、間に「Amazon SQS（Simple Queue Service）」を挟みます。これにより、データベースがメンテナンス中で応答できない状態であっても、リクエストをキューで一時的に保持し、復旧後に順次処理することが可能になります。,RDS,ja-JP,ja-JP
RDS for MySQLには、データベース内からLambda関数を呼び出す機能が組み込まれていますか？を実現、または管理するためのAWSサービス（または機能）は何か？,組み込まれている：• SQLトリガーの作成: MySQLのトリガー機能を使用し、データ保存時に mysql.lambda_async プロシージャを呼び出すように設定します。,RDS,ja-JP,ja-JP
EC2インスタンスで使用するように設計された、高可用性で耐久性のあるブロックストレージボリュームは何か？,できない：RDSはAWSによってマネージド（管理）されているサービスであるため、ユーザーがクラスタウェア層であるRACを構築・制御することはできない設計になっています。RDSは「データベースの管理運用（バックアップ、パッチ適用、レプリケーションなど）をAWS側に任せる」サービスです。一方、RACはOSレベルやクラスタウェアレベルでの複雑な設定・チューニング・メンテナンスを前提としており、RDSの「マネージド（簡素化）」というコンセプトと相反します。RACは複数ノードから同じ物理ストレージ（共有ディスク）に同時にアクセスする仕組みですが、RDSの背後にあるストレージ基盤（EBSなど）は、RDSインスタンスに対して「1対1」の形式で割り当てられるため、RACが要求する共有ストレージ要件を満たせません。,RDS,ja-JP,ja-JP
クラウド内でサイズ変更可能なコンピューティングキャパシティを提供する仮想サーバーサービスは何か？,"①データベースの配置先:：Amazon EC2 を使用します。
②データベースの構成:：EC2 上で Oracle RAC を構築します。
なお、「オンプレミスと同じRACをAWSに持ち込む」のは非常に難易度が高く、管理負荷が膨大になります。もしビジネス的に許容されるのであれば、**「可用性のみを求めるなら RDS Multi-AZ 構成へ移行し、Oracle RAC という製品機能そのものを廃止（リファクタリング）する」**ことが、AWSにおける「ベストプラクティス」とされています。",RDS,ja-JP,ja-JP
